סעיף,חשבון,שם חשבון,מחלקה,סוג תקציב,משרות מעודכן,טור  1,טור  2,טור  3,טור  4
847100781,1847100781,טיפול בחבורת רחוב(מעון לנ,7,גמיש,0,"266,000",0,0,0
847100782,1847100782,דירת מעבר לנערות,0,גמיש,0,"9,000",0,0,0
847100783,1847100783,מועדון נוער יחודי,0,גמיש,0,"536,000",0,0,0
847100784,1847100784,בית חם לנערה במצוקה,0,גמיש,0,"100,000",0,0,0
847200780,1847200780,חסות נוער,3,גמיש,0,"40,000",0,0,0
847300780,1847300780,סמים,3,גמיש,0,"400,000",0,0,0
847300781,1847300781,סמים  ללא השתת,7,גמיש,0,"150,000",0,0,0
847300782,1847300782,שיקום האסיר,0,גמיש,0,"123,000",0,0,0
847400780,1847400780,מפתנים,3,גמיש,0,"75,000",0,0,0
848000819,1848000819,עזרה למרפא,0,גמיש,0,0,0,0,0
848000820,1848000820,בית מרתה  ובית דוד,7,גמיש,0,0,0,0,0
848000821,1848000821,מרכז יום לתשושי נפש,0,גמיש,0,0,0,0,0
848000822,1848000822,מיתא,7,גמיש,0,0,0,0,0
848000823,1848000823,עזרה למרפא,0,גמיש,0,0,0,0,0
848000824,1848000824,אגודת אקים,7,גמיש,0,0,0,0,0
848000825,1848000825,יד שרה,3,גמיש,0,0,0,0,0
848000826,1848000826,אנוש,7,גמיש,0,0,0,0,0
848000827,1848000827,עזר מציון,7,גמיש,0,0,0,0,0
848000828,1848000828,"העמותה למען העיוור ר""ג",7,קשיח,0,0,0,0,0
848000829,1848000829,אגודת החרשים בישראל,7,גמיש,0,0,0,0,0
848000830,1848000830,אל סם הקצבה,0,גמיש,0,0,0,0,0
848000831,1848000831,שמחת הלב,0,גמיש,0,0,0,0,0
848100820,1848100820,בית מעשים טובים,0,גמיש,0,0,0,0,0
848100821,1848100821,אל סם,0,גמיש,0,0,0,0,0
848100822,1848100822,"""תפארת משה""",0,גמיש,0,0,0,0,0
848100823,1848100823,עמדא-חולי אלצהיימר,0,גמיש,0,0,0,0,0
848100824,1848100824,סוכרת נעורים,0,גמיש,0,0,0,0,0
848100825,1848100825,"זק""א",0,גמיש,0,0,0,0,0
848100826,1848100826,רוח נשית,0,גמיש,0,0,0,0,0
848100827,1848100827,"אלו""ט",0,גמיש,0,0,0,0,0
848100828,1848100828,מעשי נסים,0,גמיש,0,0,0,0,0
848100829,1848100829,עמותת אור מנחם,0,גמיש,0,0,0,0,0
848110820,1848110820,רחשי לב,0,גמיש,0,0,0,0,0
848110821,1848110821,עמותת נאמן,0,גמיש,0,0,0,0,0
848110822,1848110822,"עמותת ""יש""",0,גמיש,0,0,0,0,0
848110823,1848110823,עמותת אהבה,0,גמיש,0,0,0,0,0
848110824,1848110824,עמותת פעמונים,0,גמיש,0,0,0,0,0
848110825,1848110825,שמע לחינוך ושיקום ליקויי שמיעה,0,גמיש,0,0,0,0,0
848110826,1848110826,שישי שמח,0,גמיש,0,0,0,0,0
848110827,1848110827,"נמ""ג",0,גמיש,0,0,0,0,0
848200780,1848200780,מרכזים קהילתיים,3,גמיש,0,"40,000",0,0,0
848200781,1848200781,מרכזים קהלתיים,7,גמיש,0,"760,000",0,0,0
848200782,1848200782,ניצולי השואה,0,גמיש,0,"200,000",0,0,0
848200783,1848200783,הערכות לחרום (כולל שחקים),0,גמיש,0,"160,000",0,0,0
848200784,1848200784,מועדונים לחולי אלצהיימר ופרקינ,0,גמיש,0,"100,000",0,0,0
848300780,1848300780,התנדבות,3,גמיש,0,"62,600",0,0,0
848300781,1848300781,התנדבות,0,גמיש,0,"120,000",0,0,0
848300782,1848300782,"פרוייקט פתג""ם",0,גמיש,0,"30,000",0,0,0
848300783,1848300783,"ביה""ס למתנדבים",0,גמיש,0,"18,000",0,0,0
848400410,1848400410,שכירות שיל,0,גמיש,0,"120,000",0,0,0
848400780,1848400780,לשכת יעוץ לאזרח,0,גמיש,0,"3,300",0,0,0
848400781,1848400781,"שי""ל",0,גמיש,0,"88,000",0,0,0
848500780,1848500780,שקום שכונות,3,גמיש,0,0,0,0,0
849000780,1849000780,עולים,3,גמיש,0,"643,000",0,0,0
849000781,1849000781,הוצאה עולים עיריה,3,גמיש,0,"5,000",0,0,0
851000810,1851000810,המועצה הדתית,1,גמיש,0,"8,650,000",0,0,0
859000810,1859000810,בית הכנסת המרכזי-הקצבה,0,גמיש,0,0,0,0,0
860000110,1860000110,משכורת,3,גמיש,0,0,0,0,0
860000120,1860000120,תוספות,3,גמיש,0,0,0,0,0
860000130,1860000130,ש.נ,3,גמיש,0,0,0,0,0
860000140,1860000140,החזר הוצאות,3,גמיש,0,0,0,0,0
860000181,1860000181,נילוות,3,גמיש,0,0,0,0,0
860000391,1860000391,פנסיה,0,גמיש,0,0,0,0,0
860000410,1860000410,שכירות למחלקת קליטה,0,גמיש,0,"158,400",0,0,0
860000570,1860000570,קליטה - מחישוב,0,גמיש,0,0,0,0,0
860000780,1860000780,קליטת עליה,1,גמיש,0,"1,671,000",0,0,0
860000782,1860000782,החזר הוצ סיוע לנזקקים,3,גמיש,0,0,0,0,0
870000110,1870000110,שכר,3,גמיש,0,"825,420",0,0,0
870000120,1870000120,תוספות,3,גמיש,0,"66,926",0,0,0
870000130,1870000130,ש.נ,3,גמיש,0,"7,808",0,0,0
870000140,1870000140,החזר הוצאות,3,גמיש,0,"172,892",0,0,0
870000181,1870000181,נילוות,3,גמיש,0,"239,818",0,0,0
870000210,1870000210,משכורת - על תקניים,0,גמיש,0,0,0,0,0
870000301,1870000301,תקציב עזר לשכר - העמסות,0,גמיש,0,"45,145",0,0,0
870000391,1870000391,ת.ע. פנסיה,0,קשיח,0,0,0,0,0
870000410,1870000410,שכירות משרדים,0,גמיש,0,0,0,0,0
870000420,1870000420,תיקונים ואחזקה,0,גמיש,0,"10,000",0,0,0
870000430,1870000430,חשמל ומים,0,גמיש,0,"85,000",0,0,0
870000440,1870000440,ביטוח,0,גמיש,0,"21,660",0,0,0
870000470,1870000470,ציוד משרדי,0,גמיש,0,"40,000",0,0,0
870000510,1870000510,"נסיעות ואש""ל",0,גמיש,0,"6,700",0,0,0
870000520,1870000520,השתלמויות וספרות מקצועית,0,גמיש,0,"8,000",0,0,0
870000540,1870000540,דיוור ותקשורת,0,גמיש,0,"10,000",0,0,0
870000570,1870000570,מיחשוב-איכות הסביבה,0,גמיש,0,"4,000",0,0,0
870000593,1870000593,השתת. בתקציב עזר מיכון,0,גמיש,0,"2,944",0,0,0
870000596,1870000596,ת.ע. מוסך,0,גמיש,0,"71,032",0,0,0
870000740,1870000740,"השלמת ציוד חמ""ס",0,גמיש,0,"40,000",0,0,0
870000750,1870000750,סקרים,0,גמיש,0,"140,000",0,0,0
870000751,1870000751,מנהיגות לחינוך סביבתי,0,גמיש,0,"60,000",0,0,0
870000780,1870000780,איכות הסביבה,1,גמיש,0,"100,000",0,0,0
870000781,1870000781,סקר מזהמים,0,גמיש,0,"150,000",0,0,0
870000794,1870000794,ת.ע. מחסן,0,גמיש,0,"1,040",0,0,0
870000795,1870000795,ת.ע. נגריה,0,גמיש,0,230,0,0,0
870000798,1870000798,ת.ע. אחזקה,0,גמיש,0,"3,124",0,0,0
870000830,1870000830,עומסים אורגניים-B.O.D,0,גמיש,0,0,0,0,0
911000110,1911000110,שכר,4,גמיש,0,0,0,0,0
911000120,1911000120,תוספות,4,גמיש,0,0,0,0,0
911000130,1911000130,ש.נ,3,גמיש,0,0,0,0,0
911000140,1911000140,מינהל המים החזר הוצאות,4,גמיש,0,0,0,0,0
911000181,1911000181,מינהל המים הפרשות סוציאלי,4,גמיש,0,0,0,0,0
911000210,1911000210,משכורות-על תיקניים,0,קשיח,0,0,0,0,0
911000301,1911000301,תקציב עזר לשכר - העמסות,0,גמיש,0,0,0,0,0
911000391,1911000391,פנסיה,4,גמיש,0,0,0,0,0
911000420,1911000420,תקונים,1,גמיש,0,0,0,0,0
911000430,1911000430,מאור כח חימום מים,1,גמיש,0,0,0,0,0
911000440,1911000440,בטוח,1,גמיש,0,0,0,0,0
911000450,1911000450,רהוט והחזקתו,1,גמיש,0,0,0,0,0
911000470,1911000470,ציוד משרדי,3,גמיש,0,0,0,0,0
911000510,1911000510,"נסיעות ואש""ל",1,גמיש,0,0,0,0,0
911000520,1911000520,ספרים ועיתונים,1,גמיש,0,0,0,0,0
911000523,1911000523,שונות,1,גמיש,0,0,0,0,0
911000540,1911000540,הוצאות תקשורת,0,גמיש,0,0,0,0,0
911000750,1911000750,סקרים,0,גמיש,0,0,0,0,0
911000794,1911000794,ת.ע. מחסן,1,קשיח,0,0,0,0,0
911000795,1911000795,ת.ע. נגריה,1,קשיח,0,0,0,0,0
911000798,1911000798,ת.ע. אחזקה,1,גמיש,0,0,0,0,0
912000100,1912000100,העברה,4,גמיש,0,0,0,0,0
912000110,1912000110,שכר,0,גמיש,0,0,0,0,0
912000120,1912000120,תוספות,4,גמיש,0,0,0,0,0
912000130,1912000130,ש.נ,3,גמיש,0,0,0,0,0
912000140,1912000140,גביה החזר הוצאות,4,גמיש,0,0,0,0,0
912000181,1912000181,גביה הפרשות סוציאליות,4,גמיש,0,0,0,0,0
912000210,1912000210,משכורת על תקני,0,גמיש,0,0,0,0,0
912000391,1912000391,פנסיה,4,גמיש,0,0,0,0,0
912000570,1912000570,גביה מיכון ועיבוד נתונים,1,גמיש,0,0,0,0,0
912000593,1912000593,השתת' בת.מיכון,3,גמיש,0,0,0,0,0
912000750,1912000750,קריאת מדי מים,0,גמיש,0,0,0,0,0
913000110,1913000110,שכר,4,גמיש,0,0,0,0,0
913000120,1913000120,תוספות,4,גמיש,0,0,0,0,0
913000130,1913000130,ש.נ,3,גמיש,0,0,0,0,0
913000140,1913000140,תפעול ואחזקת משק המים החז,4,גמיש,0,0,0,0,0
913000181,1913000181,תפעול ואחזקת משק המים הפר,4,גמיש,0,0,0,0,0
913000210,1913000210,משכורות-על תיקניים,0,קשיח,0,0,0,0,0
913000391,1913000391,פנסיה,4,גמיש,0,0,0,0,0
913000440,1913000440,ביטוח,0,גמיש,0,0,0,0,0
913000596,1913000596,ת.ע. מוסך,0,גמיש,0,0,0,0,0
913000720,1913000720,חמרים,3,גמיש,0,0,0,0,0
913000740,1913000740,כלים מכשירים וציוד,3,גמיש,0,0,0,0,0
913000742,1913000742,החזקת מכשירי אלחוט,3,גמיש,0,0,0,0,0
913000750,1913000750,תקונים לבארות,3,גמיש,0,0,0,0,0
913000751,1913000751,תקונים ברשת הצינורות,3,גמיש,0,0,0,0,0
913000752,1913000752,החזקת בית מלאכה,3,גמיש,0,0,0,0,0
913000753,1913000753,החזקת מודד מים,3,גמיש,0,0,0,0,0
913000760,1913000760,קנית מים,3,גמיש,0,0,0,0,0
913000762,1913000762,בדיקת מים מקורות,3,גמיש,0,0,0,0,0
913000770,1913000770,תפעול ואחזקת משק המים חשמ,3,גמיש,0,0,0,0,0
913000780,1913000780,היטל הפקה עצמית,3,גמיש,0,0,0,0,0
913000781,1913000781,הפרשה לקרן צנרת,0,גמיש,0,0,0,0,0
913000794,1913000794,ת.ע. מחסן,3,קשיח,0,0,0,0,0
913000795,1913000795,ת.ע. נגריה,0,גמיש,0,0,0,0,0
913000798,1913000798,ת.ע. אחזקה,0,גמיש,0,0,0,0,0
913000920,1913000920,קדוחי בארות,3,גמיש,0,0,0,0,0
913000921,1913000921,צנרת פגומה,3,גמיש,0,0,0,0,0
931000110,1931000110,שכר,2,גמיש,0,"1,171,204",0,0,0
931000120,1931000120,תוספות,2,גמיש,0,"83,657",0,0,0
931000130,1931000130,ש.נ,3,גמיש,0,0,0,0,0
931000140,1931000140,מינהל הנכסים החזר הוצאות,2,גמיש,0,"217,510",0,0,0
931000181,1931000181,מינהל הנכסים הפרשות סוציא,2,גמיש,0,"334,630",0,0,0
931000210,1931000210,על תיקני,0,גמיש,0,0,0,0,0
931000301,1931000301,תקציב עזר לשכר - העמסות,0,גמיש,0,"61,991",0,0,0
931000391,1931000391,פנסיה,2,גמיש,0,0,0,0,0
931000410,1931000410,שכר דירה דמי חכירה,1,גמיש,0,"120,000",0,0,0
931000411,1931000411,שכירויות,0,גמיש,0,"100,000",0,0,0
931000420,1931000420,תקונים,1,גמיש,0,"6,000",0,0,0
931000430,1931000430,מאור כח חימום מים,1,גמיש,0,0,0,0,0
931000440,1931000440,ביטוח,0,גמיש,0,"17,713",0,0,0
931000450,1931000450,רהוט והחזקתו,1,גמיש,0,0,0,0,0
931000470,1931000470,ציוד משרדי,3,גמיש,0,"10,000",0,0,0
931000510,1931000510,"נסיעות ואש""ל",1,גמיש,0,"3,000",0,0,0
931000520,1931000520,ספרות מקצועית,3,גמיש,0,"2,000",0,0,0
931000523,1931000523,שונות,1,גמיש,0,"3,000",0,0,0
931000540,1931000540,דיוור ותקשורת,1,גמיש,0,"10,000",0,0,0
931000570,1931000570,מיחשוב,1,גמיש,0,0,0,0,0
931000593,1931000593,השתת' בת.מיכון,3,גמיש,0,0,0,0,0
931000750,1931000750,מדידות ושמאות,1,גמיש,0,"350,000",0,0,0
931000751,1931000751,העסקת יועץ בטוח,0,גמיש,0,"85,000",0,0,0
931000752,1931000752,דמי תווך,0,גמיש,0,"45,000",0,0,0
931000753,1931000753,עידכון ספר הנכסים,0,גמיש,0,"130,000",0,0,0
931000760,1931000760,מיסי ממשלה,0,גמיש,0,"40,000",0,0,0
931000794,1931000794,ת.ע. מחסן,1,גמיש,0,809,0,0,0
931000795,1931000795,ת.ע. נגריה,0,גמיש,0,230,0,0,0
931000798,1931000798,ת.ע. אחזקה,0,גמיש,0,"2,585",0,0,0
931000810,1931000810,"קיוסק ""אורט"" ר""ג",0,גמיש,0,"40,000",0,0,0
932000420,1932000420,תקונים,1,גמיש,0,"60,000",0,0,0
932000440,1932000440,בטוח,1,גמיש,0,0,0,0,0
933000420,1933000420,דמי נהול ואחזקה,0,גמיש,0,"1,210,000",0,0,0
943000110,1943000110,חניה למכוניות השכר הקובע,2,גמיש,0,"3,457,839",0,0,0
943000120,1943000120,חניה למכוניות תוספות שאינ,2,גמיש,0,"317,898",0,0,0
943000130,1943000130,ש.נ,3,גמיש,0,"457,327",0,0,0
943000140,1943000140,חניה למכוניות החזר הוצאות,2,גמיש,0,"501,945",0,0,0
943000181,1943000181,הפרשות סוצי,2,גמיש,0,"1,226,975",0,0,0
943000210,1943000210,משכורות-על תיקניים,0,קשיח,0,0,0,0,0
943000301,1943000301,תקציב עזר לשכר - העמסות,0,גמיש,0,"204,533",0,0,0
943000391,1943000391,פנסיה,2,גמיש,0,0,0,0,0
943000420,1943000420,תיקונים ואחזקה,1,גמיש,0,"8,000",0,0,0
943000430,1943000430,חשמל ומים,1,גמיש,0,"90,170",0,0,0
943000440,1943000440,ביטוח,0,גמיש,0,"87,754",0,0,0
943000450,1943000450,ריהוט ואחזקתו,1,גמיש,0,0,0,0,0
943000470,1943000470,ציוד משרדי,1,גמיש,0,"90,000",0,0,0
943000510,1943000510,"נסיעות ואש""ל",1,גמיש,0,"9,000",0,0,0
943000540,1943000540,דיוור ותקשורת,1,גמיש,0,"150,000",0,0,0
943000570,1943000570,מיכון,1,גמיש,0,"600,000",0,0,0
943000593,1943000593,ת.ע. מיכון,3,גמיש,0,"501,017",0,0,0
943000596,1943000596,ת.ע. מוסך,0,גמיש,0,"355,159",0,0,0
943000720,1943000720,חומרים,1,גמיש,0,0,0,0,0
943000741,1943000741,מחשבי חניה,3,גמיש,0,"950,000",0,0,0
943000750,1943000750,עמלות ועבודות קבלניות,1,גמיש,0,"70,000",0,0,0
943000751,1943000751,גביית חובות חניה,0,גמיש,0,"1,200,000",0,0,0
943000753,1943000753,"עובדי ""שאנן""",0,גמיש,0,0,0,0,0
943000780,1943000780,איתור בעלי כתובות,0,גמיש,0,"150,000",0,0,0
943000781,1943000781,השתלמויות והכשרות מקצועיות,0,גמיש,0,0,0,0,0
943000794,1943000794,ת.ע. מחסן,0,גמיש,0,"4,161",0,0,0
943000795,1943000795,ת.ע. נגריה,0,גמיש,0,"1,034",0,0,0
943000798,1943000798,ת.ע. אחזקה,0,גמיש,0,"12,927",0,0,0
971000110,1971000110,מינהל הביוב השכר הקובע,2,גמיש,0,0,0,0,0
971000120,1971000120,מינהל הביוב השכר הקובע,2,גמיש,0,0,0,0,0
971000130,1971000130,ש.נ,3,גמיש,0,0,0,0,0
971000140,1971000140,מינהל הביוב השכר הקובע,2,גמיש,0,0,0,0,0
971000181,1971000181,מינהל הביוב הפרשות סוציאל,2,גמיש,0,0,0,0,0
971000210,1971000210,משכורת על תקני,0,גמיש,0,0,0,0,0
971000301,1971000301,תקציב עזר לשכר - העמסות,0,גמיש,0,0,0,0,0
971000391,1971000391,פנסיה,2,גמיש,0,0,0,0,0
971000420,1971000420,תיקונים ואחזקה,0,גמיש,0,0,0,0,0
971000430,1971000430,חשמל ומים,1,גמיש,0,0,0,0,0
971000440,1971000440,ביטוח,1,גמיש,0,0,0,0,0
971000450,1971000450,רהוט ואחזקתו,1,גמיש,0,0,0,0,0
971000470,1971000470,ציוד משרדי,1,גמיש,0,0,0,0,0
971000510,1971000510,"נסיעות ואש""ל",1,גמיש,0,0,0,0,0
971000522,1971000522,ספרות ועתונות,0,גמיש,0,0,0,0,0
971000523,1971000523,דמי חבר,0,גמיש,0,0,0,0,0
971000540,1971000540,מינהל הביוב הוצאות  תקשור,1,גמיש,0,0,0,0,0
971000596,1971000596,ת.ע. מוסך,0,גמיש,0,0,0,0,0
971000720,1971000720,חומרים,1,גמיש,0,0,0,0,0
971000740,1971000740,כלים ומכשירים,1,גמיש,0,0,0,0,0
971000750,1971000750,תחזוקת מכוני ביוב,1,גמיש,0,0,0,0,0
971000751,1971000751,תחזוקת שבר רשת הביוב,0,גמיש,0,0,0,0,0
971000752,1971000752,נקוי וצלום קווי ביוב,0,גמיש,0,0,0,0,0
971000753,1971000753,משק לשעת חרום,0,גמיש,0,0,0,0,0
971000780,1971000780,סקרים ויעוץ,1,גמיש,0,0,0,0,0
971000794,1971000794,ת.ע. מחסן,1,קשיח,0,0,0,0,0
971000795,1971000795,ת.ע. נגריה,0,גמיש,0,0,0,0,0
971000798,1971000798,ת.ע. אחזקה,0,גמיש,0,0,0,0,0
971000830,1971000830,תשלומים לאיגוד ערים,1,גמיש,0,0,0,0,0
971000831,1971000831,הולכת ביוב בגין אפעל,0,גמיש,0,0,0,0,0
990000110,1990000110,תשלומי שכר,0,גמיש,0,"1,095,115",0,0,0
990000310,1990000310,תשלומי פנסיה,0,גמיש,0,"81,790,985",0,0,0
990000320,1990000320,תשלומי פיצויים,0,גמיש,0,"4,461,704",0,0,0
990000780,1990000780,תשלומים בלתי רגילים הוצאו,1,גמיש,0,0,0,0,0
990000910,1990000910,"הכנסות משכ""ד לתב""ר",0,גמיש,0,0,0,0,0
991000110,1991000110,רזרבה להסכמי שכר,0,גמיש,0,0,0,0,0
991000120,1991000120,הבראה - העברה לממשלה,0,גמיש,0,0,0,0,0
991000181,1991000181,הפרשה 5% לקרו תגמולים,0,גמיש,0,0,0,0,0
991300780,1991300780,הלואה לרכישת רכב,1,גמיש,0,0,0,0,0
992000781,1992000781,רזרבה,1,גמיש,0,"5,000,000",0,0,0
992000782,1992000782,רזרבה מותנת,0,גמיש,0,0,0,0,0
992000783,1992000783,"רזרבה לפר""מ",0,גמיש,0,0,0,0,0
993000780,1993000780,החז הכנסות,1,גמיש,0,"142,839",0,0,0
994000860,1994000860,משכורות ונלוות ע.עירייה מושאלי,0,גמיש,0,0,0,0,0
994000861,1994000861,הוצאות מתן שרותים לתאגיד מים,0,גמיש,0,0,0,0,0
994000980,1994000980,"חובות מים של אג,ספורט",0,גמיש,0,0,0,0,0
995000861,1995000861,הנחות ממסי למעוטי,7,גמיש,0,"53,500,000",0,0,0
995000862,1995000862,הנחות ממסים צבא מש',1,גמיש,0,0,0,0,0
995000863,1995000863,הנחות מדירות ריקות,0,גמיש,0,"5,000,000",0,0,0
995000864,1995000864,הנחות ועדה בגין מצב חומרי,0,גמיש,0,"1,500,000",0,0,0
995000865,1995000865,הנחות מבצע,0,גמיש,0,0,0,0,0
996000780,1996000780,הפרשה לתביעות משפטיות 2014,0,גמיש,0,0,0,0,0
