,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 פרק  ,פרק מתוקן,סעיף,סעיף מתוקן,סעיף נקי,סעיף תקציב   ,שם סעיף                         ,   תקציב חדש   2016 , תקן ח 2016 , כמות חדשה  ,   תקציב ישן   2015 , תקן י 2015 ,   הוצאה בפועל 2014 ,חלק,שם חלק                            ,פרק,שם פרק                            ,פרק משנה,שם פרק משנה                       ,פרק משנה מתוקן לקידוד המתאים,פרק עזר,שם פרק עזר                        ,פרק עזר משנה,שם פרק עזר משנה                   ,,,,
81324,81324,126,126,813241263,  81324/126/3,הבראה                           ,1271000,0,0,1197000,0,1174978,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,127,127,813241274,  81324/127/4,השתתפות באחזקת רכב -49          ,1093000,0,49,1010000,0,885344,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,130,130,813241308,  81324/130/8,תשלומים מיוחדים                 ,4927000,0,0,4711000,0,4295156,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,181,181,813241811,  81324/181/1,מיסים וביטוח לאומי              ,3443000,0,0,3226000,0,2843218,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,182,182,813241822,  81324/182/2,קופות גמל והשתלמות              ,4185000,0,0,3873000,0,3647339,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,250,250,813242506,  81324/250/6,עובדים יומיים -14.30            ,1545000,0,14,1542000,0,1549554,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,310,310,813243101,  81324/310/1,שעות נוספות רשומות              ,919000,0,0,893000,0,1432264,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,340,340,813243407,  81324/340/7,שעות נוספות מיוחדות             ,97000,0,0,95000,0,109599,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,399,399,813243999,  81324/399/9,החזר בגין שעות נוספות מיוחדות   ,-116000,0,0,-114000,0,-138918,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,411,411,813244115,  81324/411/5,שכר דירה ודמי חכירה             ,117000,0,0,114000,0,110091,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,436,436,813244365,  81324/436/5,נקיון                           ,17000,0,0,17000,0,0,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,437,437,813244376,  81324/437/6,שמירה                           ,12001000,0,0,10518000,0,10816000,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,751,751,813247514,  81324/751/4,עבודה בקבלנות - נקיון בתי ס     ,994000,0,0,1019000,0,949379,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,782,782,813247822,  81324/782/2,תחזוקת ציוד משקי ורהוט          ,8000,0,0,8000,0,6560,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,784,784,813247844,  81324/784/4,הקצבות מיוחדות לבתיהס בשכונות   ,30000,0,0,30000,0,32000,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,785,785,813247855,  81324/785/5,תקוני מבנים ומתקנים             ,1666000,0,0,1796000,0,1567440,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,787,787,813247877,  81324/787/7,אחזקת אולם ספורט שורשים         ,50000,0,0,50000,0,0,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,861,861,813248619,  81324/861/9,קבלני ניקיון - יובל חינוך       ,2057000,0,0,1992000,0,1857000,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,862,862,813248621,  81324/862/1,הפעלת אולם ספורט ביה ס שורשים-יו,80000,0,0,0,0,0,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,863,863,813248632,  81324/863/2,תגבור בתי ספר מגגות סולרים      ,246000,0,0,198000,0,132000,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81324,81324,865,865,813248654,  81324/865/4,אחזקת אולם ספורט חסן ערפה-יובל ח,50000,0,0,0,0,0,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81324,תחזוקת מבנים                      ,,,,
81325,81325,694,570,813256948,  81325/694/8,רכישת מחשבים ולומדות            ,54000,0,0,54000,0,54000,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81325,פעולות רווחה וטיפוח               ,,,,
81325,81325,721,721,813257213,  81325/721/3,חומרים וציוד-יוחא י יסודיים     ,243000,0,0,243000,0,243000,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81325,פעולות רווחה וטיפוח               ,,,,
81325,81325,753,753,813257532,  81325/753/2,טיפוח הרובד העליון בשכ' הדרום   ,54000,0,0,54000,0,54000,8,שרותים ממלכתיים                   ,81,חנוך                              ,813,חנוך יסודי                        ,813,8132,בתי ספר יסודיים                   ,81325,פעולות רווחה וטיפוח               ,,,,
