חשבון,שם חשבון,תקציב יחסי,ביצוע יחסי,שריון יחסי,ביצוע + שריון יחסי,יתרת תקציב יחסי,אחוז ביצוע יחסי, תקציב שנתי , ביצוע  שנתי 
1815020743,בחינות בגרות גלילי,"5,800","6,330.00",0,"6,330.00",-530,109.13," 5,800 "," 6,330 "
1815020744,ליווי אקדמאי מ.ב.ר,"14,000","14,000.00",0,"14,000.00",0,100," 14,000 "," 14,000 "
1815020745,מגמות יחודיות,"25,000","24,818.68",68.44,"24,887.12",112.88,99.54," 25,000 "," 24,819 "
1815020746,נבחרות ספורט ומשלחות נוער,"102,800","86,287.64",0,"86,287.64","16,512.36",83.93," 102,800 "," 86,288 "
1815020748,אירוח משלחת תלמידים,"28,000","28,000.00",0,"28,000.00",0,100," 28,000 "," 28,000 "
1815020750,ניקיון גלילי,"308,400","254,731.87",0,"254,731.87","53,668.13",82.59," 308,400 "," 254,732 "
1815020752,בריאות,"51,000","47,889.12",0,"47,889.12","3,110.88",93.9," 51,000 "," 47,889 "
1815020780,אחרות גלילי,"23,000","10,466.80",0,"10,466.80","12,533.20",45.5," 23,000 "," 10,467 "
1815020781,חינוך חברתי גלילי,"3,000",0,0,0,"3,000.00",0," 3,000 ", -   
1815020782,אגרת תלמיד,"4,100","3,744.00",0,"3,744.00",356,91.31," 4,100 "," 3,744 "
1815020784,מסע פולין גלילי,"8,200",0,0,0,"8,200.00",0," 8,200 ", -   
1815020787,סל תלמיד לעולה,"8,200","4,850.00",0,"4,850.00","3,350.00",59.14," 8,200 "," 4,850 "
1815020789,דמי שיכפול,"14,700","10,527.00",0,"10,527.00","4,173.00",71.61," 14,700 "," 10,527 "
1815020795,אחזקת אולמות ספורט עזר,"21,900","20,807.00",0,"20,807.00","1,093.00",95," 21,900 "," 20,807 "
1815020798,אחזקה תקציב עזר,"55,000","54,342.00",0,"54,342.00",658,98.8," 55,000 "," 54,342 "
1815020923,תגבור לימודי יהדות גלילי,"148,400","148,400.00",0,"148,400.00",0,100," 148,400 "," 148,400 "
1815021110,כרטיס מהסבה,0,0,0,0,0,0, -   , -   
1815030110,שכר מורים היובל,"17,476,800","16,685,759.57",0,"16,685,759.57","791,040.43",95.47," 17,476,800 "," 16,685,760 "
1815030111,שכר עובדים היובל,"1,137,800","1,300,268.35",0,"1,300,268.35","-162,468.35",114.27," 1,137,800 "," 1,300,268 "
1815030115,שכר תקציבי עזר,"60,100","56,818.00",0,"56,818.00","3,282.00",94.53," 60,100 "," 56,818 "
1815030130,שעות נוספות,"152,100","173,469.20",0,"173,469.20","-21,369.20",114.04," 152,100 "," 173,469 "
1815030131,משכורת,"36,100","40,902.87",0,"40,902.87","-4,802.87",113.3," 36,100 "," 40,903 "
1815030140,אחזקת רכב מורים,"39,000","62,308.26",0,"62,308.26","-23,308.26",159.76," 39,000 "," 62,308 "
1815030141,רכב עובדים היובל,"11,900","12,923.06",0,"12,923.06","-1,023.06",108.59," 11,900 "," 12,923 "
1815030211,זמניים הרצוג,"47,500","61,394.60",0,"61,394.60","-13,894.60",129.25," 47,500 "," 61,395 "
1815030430,חשמל הרצוג,"358,000","416,042.17",0,"416,042.17","-58,042.17",116.21," 358,000 "," 416,042 "
1815030440,ביטוח הרצוג,"20,900","20,836.00",0,"20,836.00",64,99.69," 20,900 "," 20,836 "
1815030511,כיבוד הרצוג,"9,600","9,600.00",0,"9,600.00",0,100," 9,600 "," 9,600 "
1815030512,הוצאות טיולים - הרצוג,0,0,0,0,0,0, -   , -   
1815030593,עזר מחשב,"95,000","90,666.00",0,"90,666.00","4,334.00",95.43," 95,000 "," 90,666 "
1815030740,הוצאות קיום היובל,"112,000","111,999.96",0,"111,999.96",0.04,99.99," 112,000 "," 112,000 "
1815030741,הוצאות מזנונים,"70,000","75,874.00",0,"75,874.00","-5,874.00",108.39," 70,000 "," 75,874 "
1815030743,בחינות בגרות היובל,"7,900","4,860.00",0,"4,860.00","3,040.00",61.51," 7,900 "," 4,860 "
1815030744,ליווי אקדמאי מבר,"14,000","10,269.00",0,"10,269.00","3,731.00",73.35," 14,000 "," 10,269 "
1815030745,מגמות יחודיות,"25,000","25,000.00",0,"25,000.00",0,100," 25,000 "," 25,000 "
1815030750,ניקיון היובל,"322,400","263,026.66",0,"263,026.66","59,373.34",81.58," 322,400 "," 263,027 "
1815030752,בריאות.,"51,000","47,889.12",0,"47,889.12","3,110.88",93.9," 51,000 "," 47,889 "
1815030780,אחרות היובל,"43,000","42,993.00",0,"42,993.00",7,99.98," 43,000 "," 42,993 "
1815030781,חינוך חברתי היובל,"3,000",0,0,0,"3,000.00",0," 3,000 ", -   
1815030782,הוצאות,"4,300","3,738.00",0,"3,738.00",562,86.93," 4,300 "," 3,738 "
1815030784,מסע פולין הרצוג,"15,000","15,000.00",0,"15,000.00",0,100," 15,000 "," 15,000 "
1815030787,סל תלמיד לעולה,"2,600",400,0,400,"2,200.00",15.38," 2,600 ", 400 
1815030789,דמי שיכפול,"15,100","7,073.00",0,"7,073.00","8,027.00",46.84," 15,100 "," 7,073 "
1815030795,אחזקת אולמות ספורט_עזר,"21,900","20,807.00",0,"20,807.00","1,093.00",95," 21,900 "," 20,807 "
1815030798,אחזקה תקציבי עזר,"55,000","54,342.00",0,"54,342.00",658,98.8," 55,000 "," 54,342 "
1815030923,תגבור לימודי יהדות הרצוג,"6,700","6,636.00",0,"6,636.00",64,99.04," 6,700 "," 6,636 "
1815031110,כרטיס מהסבה,0,0,0,0,0,0, -   , -   
1815040110,שכר מורים רבין,"16,553,900","16,406,210.29",0,"16,406,210.29","147,689.71",99.1," 16,553,900 "," 16,406,210 "
1815040111,שכר עובדים רבין,"1,113,300","1,036,298.58",0,"1,036,298.58","77,001.42",93.08," 1,113,300 "," 1,036,299 "
1815040115,שכר תקציבי עזר,"60,100","56,818.00",0,"56,818.00","3,282.00",94.53," 60,100 "," 56,818 "
1815040130,שעות נוספות,"117,000","202,727.13",0,"202,727.13","-85,727.13",173.27," 117,000 "," 202,727 "
1815040131,זמניים,"7,400","3,320.43",0,"3,320.43","4,079.57",44.87," 7,400 "," 3,320 "
1815040140,אחזקת רכב עובדים,"62,700","58,179.61",0,"58,179.61","4,520.39",92.79," 62,700 "," 58,180 "
1815040141,רכב עובדים רבין,"9,500","8,409.90",0,"8,409.90","1,090.10",88.52," 9,500 "," 8,410 "
1815040211,זמניים,"64,500","79,186.00",0,"79,186.00","-14,686.00",122.76," 64,500 "," 79,186 "
1815040430,חשמל רבין,"185,000","185,989.17",0,"185,989.17",-989.17,100.53," 185,000 "," 185,989 "
1815040440,ביטוח רבין,"20,900","20,836.00",0,"20,836.00",64,99.69," 20,900 "," 20,836 "
1815040450,רהוט רבין,"3,000",0,0,0,"3,000.00",0," 3,000 ", -   
1815040511,כיבוד רבין,"10,000","9,760.36",0,"9,760.36",239.64,97.6," 10,000 "," 9,760 "
1815040512,הוצאות טיולים - רבין,0,0,0,0,0,0, -   , -   
1815040593,עזר מחשב,"95,000","90,666.00",0,"90,666.00","4,334.00",95.43," 95,000 "," 90,666 "
1815040740,הוצאות קיום רבין,"112,000","111,999.96",0,"111,999.96",0.04,99.99," 112,000 "," 112,000 "
1815040742,הוצאות מזנונים,"95,000","89,430.00",0,"89,430.00","5,570.00",94.13," 95,000 "," 89,430 "
1815040743,בחינות בגרות רבין,"7,800","3,720.00",0,"3,720.00","4,080.00",47.69," 7,800 "," 3,720 "
1815040744,ליווי אקדמאי מבר,"14,000","14,000.00",0,"14,000.00",0,100," 14,000 "," 14,000 "
1815040745,מגמות יחודיות,"25,000","24,992.40",0,"24,992.40",7.6,99.96," 25,000 "," 24,992 "
1815040750,נקיון רבין,"266,100","239,786.74",0,"239,786.74","26,313.26",90.11," 266,100 "," 239,787 "
1815040752,בריאות,"51,000","47,889.12",0,"47,889.12","3,110.88",93.9," 51,000 "," 47,889 "
1815040780,אחרות רבין,"45,000","28,572.30",0,"28,572.30","16,427.70",63.49," 45,000 "," 28,572 "
1815040781,חינוך חברתי רבין,"3,000","3,000.00",0,"3,000.00",0,100," 3,000 "," 3,000 "
1815040782,אגרת תלמיד,"4,400",456,0,456,"3,944.00",10.36," 4,400 ", 456 
1815040784,מסע פולין רבין,"14,900","14,900.00",0,"14,900.00",0,100," 14,900 "," 14,900 "
1815040787,סל תלמיד לעולה,"6,400","4,353.00",0,"4,353.00","2,047.00",68.01," 6,400 "," 4,353 "
1815040789,דמי שיכפול,"15,200","7,337.00",0,"7,337.00","7,863.00",48.26," 15,200 "," 7,337 "
1815040795,אחזקת אולמות ספורט עזר,"21,900","20,807.00",0,"20,807.00","1,093.00",95," 21,900 "," 20,807 "
1815040798,אחזקה תקציב עזר,"55,000","54,342.00",0,"54,342.00",658,98.8," 55,000 "," 54,342 "
1815040923,תגבור לימודי יהדות רבין,"98,100","98,100.00",0,"98,100.00",0,100," 98,100 "," 98,100 "
1815041110,כרטיס מהסבה,0,0,0,0,0,0, -   , -   
1815200110,שכר מורים המר,"2,111,900","2,159,041.06",0,"2,159,041.06","-47,141.06",102.23," 2,111,900 "," 2,159,041 "
1815200111,שכר עובדים המר,"250,000","150,204.19",0,"150,204.19","99,795.81",60.08," 250,000 "," 150,204 "
1815200115,שכר תקציבי עזר,"39,000","36,870.00",0,"36,870.00","2,130.00",94.53," 39,000 "," 36,870 "
1815200130,שעות נוספות מורים האמר,"3,000","30,326.74",0,"30,326.74","-27,326.74",1010.89," 3,000 "," 30,327 "
1815200140,אחזקת רכב מורים האמר,0,"7,226.36",0,"7,226.36","-7,226.36",0, -   ," 7,226 "
1815200440,ביטוח המר,"49,600","49,569.00",0,"49,569.00",31,99.93," 49,600 "," 49,569 "
1815200511,שתיה למורים המר,"3,000","2,646.64",0,"2,646.64",353.36,88.22," 3,000 "," 2,647 "
1815200512,הוצאות טיולים - תיכון המר,0,0,0,0,0,0, -   , -   
1815200740,הוצאות קיום המר,"25,000","15,120.00",0,"15,120.00","9,880.00",60.48," 25,000 "," 15,120 "
1815200743,בחינות בגרות המר,"1,000",0,0,0,"1,000.00",0," 1,000 ", -   
1815200745,מגמות יחודיות,"17,000","17,000.00",0,"17,000.00",0,100," 17,000 "," 17,000 "
1815200752,בריאות המר,"18,200","18,133.09",0,"18,133.09",66.91,99.63," 18,200 "," 18,133 "
1815200780,הוצאות אחרות המר,"2,000",0,0,0,"2,000.00",0," 2,000 ", -   
1815200782,אגרת תלמיד,"1,000",0,0,0,"1,000.00",0," 1,000 ", -   
1815200784,מסע פולין המר,"7,000","7,000.00",0,"7,000.00",0,100," 7,000 "," 7,000 "
1815200787,סל תלמיד לעולה,"2,400",0,0,0,"2,400.00",0," 2,400 ", -   
1815200789,דמי שכפול המר,"2,000","1,397.00",0,"1,397.00",603,69.85," 2,000 "," 1,397 "
1815200798,אחזקת תקציב עזר,"55,000","54,342.00",0,"54,342.00",658,98.8," 55,000 "," 54,342 "
1815400110,משכורת תיכון דתי,"3,880,500","3,913,521.09",0,"3,913,521.09","-33,021.09",100.85," 3,880,500 "," 3,913,521 "
1815400111,הראל שרתים,"250,000","181,143.86",0,"181,143.86","68,856.14",72.45," 250,000 "," 181,144 "
1815400130,שעות נוספות,"6,300","6,572.93",0,"6,572.93",-272.93,104.33," 6,300 "," 6,573 "
1815400140,אחזקת רכב עובדים,"6,600","13,678.83",0,"13,678.83","-7,078.83",207.25," 6,600 "," 13,679 "
1815400210,מורים שעות משרד הדתות,0,0,0,0,0,0, -   , -   
1815400511,שתיה למורים,"3,500","2,813.36",0,"2,813.36",686.64,80.38," 3,500 "," 2,813 "
1815400512,הוצאות טיולים - תיכון הראל,0,0,0,0,0,0, -   , -   
1815400521,דמי שיכפול,0,0,0,0,0,0, -   , -   
1815400743,בחינות בגרות הוצאות,"2,000",840,0,840,"1,160.00",42," 2,000 ", 840 
1815400744,ליווי אקדמאי,"14,000",500,0,500,"13,500.00",3.57," 14,000 ", 500 
1815400752,בריאות,"21,000","20,716.20",0,"20,716.20",283.8,98.64," 21,000 "," 20,716 "
1815400780,הוצאות אחרות,"42,000","41,177.00",0,"41,177.00",823,98.04," 42,000 "," 41,177 "
1815400781,חינוך חברתי,"3,000",0,0,0,"3,000.00",0," 3,000 ", -   
1815400782,ביטוח תלמידים,"2,000","1,056.00",0,"1,056.00",944,52.8," 2,000 "," 1,056 "
1815400783,שי סוף שנה,"6,000","3,135.00",0,"3,135.00","2,865.00",52.25," 6,000 "," 3,135 "
1815400784,מסע פולין הראל,"11,500","11,500.00",0,"11,500.00",0,100," 11,500 "," 11,500 "
1815400785,אגרת תלמיד,"1,200",0,0,0,"1,200.00",0," 1,200 ", -   
1815400787,סל תלמיד לעולה,0,0,0,0,0,0, -   , -   
1815400789,דמי שיכפול,"4,500","1,947.00",0,"1,947.00","2,553.00",43.26," 4,500 "," 1,947 "
1815401110,שכר מורים המר,0,0,0,0,0,0, -   , -   
1815410110,שכר מורים המר,0,0,0,0,0,0, -   , -   
1815500115,שכר תקציבי עזר,0,0,0,0,0,0, -   , -   
1815500140,אחזקת רכב מורים המר,0,0,0,0,0,0, -   , -   
1815500440,ביטוח,0,0,0,0,0,0, -   , -   
1815500511,שתיה למורים,0,0,0,0,0,0, -   , -   
1815500752,בריאות,0,0,0,0,0,0, -   , -   
1815500780,הוצאות אחרות,0,0,0,0,0,0, -   , -   
1815500798,אחזקה תקציב עזר,0,0,0,0,0,0, -   , -   
1817100110,קבט שכר,"1,056,000","1,064,166.17",0,"1,064,166.17","-8,166.17",100.77," 1,056,000 "," 1,064,166 "
1817100130,שעות נוספות,"118,800","196,911.23",0,"196,911.23","-78,111.23",165.75," 118,800 "," 196,911 "
1817100140,אחזקת רכב עובדים,"115,400","140,697.05",0,"140,697.05","-25,297.05",121.92," 115,400 "," 140,697 "
1817100210,זמניים,0,"3,097.56",0,"3,097.56","-3,097.56",0, -   ," 3,098 "
1817100750,שמירה ביסודיים,"3,049,000","3,031,972.38",0,"3,031,972.38","17,027.62",99.44," 3,049,000 "," 3,031,972 "
1817100751,שמירה בחטיבות,"1,315,000","1,192,742.08",0,"1,192,742.08","122,257.92",90.7," 1,315,000 "," 1,192,742 "
1817100752,שמירה באורט,"262,100","260,338.27",0,"260,338.27","1,761.73",99.32," 262,100 "," 260,338 "
1817100753,שמירה בתיכון,"1,047,000","1,046,539.52",0,"1,046,539.52",460.48,99.95," 1,047,000 "," 1,046,540 "
1817100754,אחזקת ורכישת אמצעי מיגון,"286,000","284,696.00",0,"284,696.00","1,304.00",99.54," 286,000 "," 284,696 "
1817100756,שמירה גני ילדים,"2,660,000","2,614,420.80",0,"2,614,420.80","45,579.20",98.28," 2,660,000 "," 2,614,421 "
1817110110,שכר עיר ללא אלימת,"207,800","248,182.87",0,"248,182.87","-40,382.87",119.43," 207,800 "," 248,183 "
1817110130,שעות נוספות,0,"7,912.71",0,"7,912.71","-7,912.71",0, -   ," 7,913 "
1817110140,אחזקת רכב,"38,800","33,499.89",0,"33,499.89","5,300.11",86.33," 38,800 "," 33,500 "
1817110210,שכר חינוך עיר ללא אלימות,"601,400","421,870.13",0,"421,870.13","179,529.87",70.14," 601,400 "," 421,870 "
1817110780,עיר ללא אלימות,"15,000","15,000.00",0,"15,000.00",0,100," 15,000 "," 15,000 "
1817120110,שכר שמרגנים,"133,700","126,650.93",0,"126,650.93","7,049.07",94.72," 133,700 "," 126,651 "
1817120140,אחזקת רכב עובדים,0,0,0,0,0,0, -   , -   
1817120210,שכר שמרגנים זמניים,"768,700","761,409.39",0,"761,409.39","7,290.61",99.05," 768,700 "," 761,409 "
1817200110,משכורת ושכר משולב,"516,600","450,923.81",0,"450,923.81","65,676.19",87.28," 516,600 "," 450,924 "
1817200115,שכר תקציבי עזר,"574,000","575,422.71",0,"575,422.71","-1,422.71",100.24," 574,000 "," 575,423 "
1817200130,שעות נוספות,0,0,0,0,0,0, -   , -   
1817200140,אחזקת רכב עובדים,"7,100","6,199.71",0,"6,199.71",900.29,87.31," 7,100 "," 6,200 "
1817200210,זמניים,0,0,0,0,0,0, -   , -   
1817200440,בטוח,"39,500","39,479.00",0,"39,479.00",21,99.94," 39,500 "," 39,479 "
1817200492,עזר משרדי,"50,500","50,328.00",0,"50,328.00",172,99.65," 50,500 "," 50,328 "
1817200560,הוצאות משרדיות,"3,000",0,0,0,"3,000.00",0," 3,000 ", -   
1817200751,נקיון מולדת,"46,000","45,997.09",0,"45,997.09",2.91,99.99," 46,000 "," 45,997 "
1817200780,הוצאות אחרות,"175,000",0,0,0,"175,000.00",0," 175,000 ", -   
1817200799,אחזקת בית ספיר,"150,700","136,501.00",0,"136,501.00","14,199.00",90.57," 150,700 "," 136,501 "
1817210110,משכורת גף מחשבים,"61,900","59,433.27",0,"59,433.27","2,466.73",96.01," 61,900 "," 59,433 "
1817300110,שכר פסיכולוגים,"5,076,800","4,845,277.70",0,"4,845,277.70","231,522.30",95.43," 5,076,800 "," 4,845,278 "
1817300115,שכר תקציבי עזר,"104,000","98,320.00",0,"98,320.00","5,680.00",94.53," 104,000 "," 98,320 "
1817300130,שעות נוספות,0,"24,745.79",0,"24,745.79","-24,745.79",0, -   ," 24,746 "
1817300140,אחזקת רכב עובדים,"515,200","518,169.30",0,"518,169.30","-2,969.30",100.57," 515,200 "," 518,169 "
1817300210,זמניים,"64,400","13,375.40",0,"13,375.40","51,024.60",20.76," 64,400 "," 13,375 "
1817300451,ריהוט משכל,0,0,0,0,0,0, -   , -   
1817300521,הוצאות אחרות,"148,100","147,546.00",0,"147,546.00",554,99.62," 148,100 "," 147,546 "
1817300522,ספרים ועתונים,"1,000",998,0,998,2,99.8," 1,000 ", 998 
1817300740,כלים מכשירים וציוד,"10,000","6,741.90",233,"6,974.90","3,025.10",69.74," 10,000 "," 6,742 "
1817300750,אבחונים לעולים חדשים,"200,000","6,344.00",0,"6,344.00","193,656.00",3.17," 200,000 "," 6,344 "
1817500441,ביטוח דמוקרטי,"5,100","5,082.75",0,"5,082.75",17.25,99.66," 5,100 "," 5,083 "
1817500442,ביטוח גני -חובה,"233,400","233,097.39",0,"233,097.39",302.61,99.87," 233,400 "," 233,097 "
1817500443,ביטוח יסודיים,"415,900","415,884.42",0,"415,884.42",15.58,99.99," 415,900 "," 415,884 "
1817500444,ביטוח חטיבות,"169,400","168,561.45",0,"168,561.45",838.55,99.5," 169,400 "," 168,561 "
1817500445,בטוח כצנלסון,"38,500","38,456.37",0,"38,456.37",43.63,99.88," 38,500 "," 38,456 "
1817500446,בטוח גלילי,"34,900","34,893.99",0,"34,893.99",6.01,99.98," 34,900 "," 34,894 "
1817500447,בטוח היובל,"35,200","35,188.56",0,"35,188.56",11.44,99.96," 35,200 "," 35,189 "
1817500448,בטוח רבין,"35,300","35,209.08",0,"35,209.08",90.92,99.74," 35,300 "," 35,209 "
1817500449,בטוח הראל,"9,700","9,681.39",0,"9,681.39",18.61,99.8," 9,700 "," 9,681 "
1817500450,ביטוח המר,"7,100","7,178.49",0,"7,178.49",-78.49,101.1," 7,100 "," 7,178 "
1817600110,שרותים אחרים השכר הקובע,"336,700","343,928.43",0,"343,928.43","-7,228.43",102.14," 336,700 "," 343,928 "
1817600115,שכר תקציבי עזר,"28,000","26,470.00",0,"26,470.00","1,530.00",94.53," 28,000 "," 26,470 "
1817600130,שעות נוספות,"82,200","36,162.39",0,"36,162.39","46,037.61",43.99," 82,200 "," 36,162 "
1817600140,אחזקת רכב עובדים,"41,700","4,869.26",0,"4,869.26","36,830.74",11.67," 41,700 "," 4,869 "
1817600210,זמניים,"71,200","83,123.72",0,"83,123.72","-11,923.72",116.74," 71,200 "," 83,124 "
1817600430,חשמל,"44,700","51,346.04",0,"51,346.04","-6,646.04",114.86," 44,700 "," 51,346 "
1817600492,עזר משרדי,"29,000","28,901.00",0,"28,901.00",99,99.65," 29,000 "," 28,901 "
1817600780,הוצאות שונות,"100,000","89,931.12",0,"89,931.12","10,068.88",89.93," 100,000 "," 89,931 "
1817600798,אחזקה תקציב עזר,"50,600","49,995.00",0,"49,995.00",605,98.8," 50,600 "," 49,995 "
