חשבון ,פרק,שם חשבון ,מחלקה ,מקורי 2015 ,ביצוע עד ספטמ,תקציב 2016-כו,תקציב בסיס 2016
1752000181,75,הפרשות סוציאליות ,1750000,0,0,0,0
1752000182,75,מיסים ועלויות ,1750000,0,0,0,0
1752000760,75,אירועים ,1750000,0,0,"350,000","350,000"
1752000761,75,אירועי שנת ה-60 לאשדוד ,1750000,0,0,"2,000,000","1,000,000"
1752000780,75,טכסים ,1750000,"163,200","163,200","254,000","200,000"
1752000781,75,אירועי קיץ ,1750000,"272,000",0,"340,000","300,000"
1752000782,75,פסטיבלים ,1750000,"4,684,000","4,300,100","6,340,000","5,500,000"
1752000783,75,אירועים ,1750000,"1,330,400","499,800","1,613,000","1,500,000"
1752000784,75,טכסים עירוניים שונים ,1750000,"684,000","608,000","855,000","755,000"
1752000786,75,כנס משתחררים/מתגייסים ,1750000,"28,800",0,"36,000","36,000"
1752000787,75,פסטיבל היין ,1750000,"554,000",0,"635,000","600,000"
1752000788,75,פסטיבל מדטירני ,1750000,"2,100,000","2,100,000","2,500,000","2,300,000"
1752000789,75,ג'אז מונמרט ועוד ,1750000,"1,000,000","150,000","1,000,000","900,000"
1753000810,75,פעולות אימוץ יחידות ,1753000,"58,000",0,"60,000","60,000"
1754000110,75,שכר ,1754000,"219,000","125,000","236,000","236,000"
1754000120,75,תוספות ,1754000,"32,000","8,900","10,000","10,000"
1754000130,75,שעות נוספות ,1754000,0,0,"18,000","16,200"
1754000140,75,החזר הוצ' רכב ,1754000,"59,000","28,900","52,000","52,000"
1754000141,75,הוצ' אחרות ,1754000,"13,000","8,500","14,000","14,000"
1754000181,75,הפרשות סוציאליות ,1754000,"48,000","30,000","49,000","49,000"
1754000182,75,מיסים ועלויות ,1754000,"44,000","23,100","45,000","45,000"
1754000210,75,שכר עובדים זמניים ,1754000,0,0,0,0
1754000540,75,דואר וטלפון ,1754000,"2,000",400,"2,000","2,000"
1754000542,75,"רט""ן- תקשורת סלולרית ",1754000,"2,500","1,800","3,000","3,000"
1754000580,75,פעילות - קשרי חוץ ,1754000,"670,000","62,800","670,000","400,000"
1761000110,76,השכר הקובע ,6761000,"1,727,000","1,241,800","1,727,000","1,727,000"
1761000120,76,תוספות שלא נכללות בשכר ,6761000,"581,000","485,400","581,000","581,000"
1761000130,76,שעות נוספות ,6761000,"281,000","208,900","281,000","252,900"
1761000140,76,החזר הוצאות רכב ,6761000,"458,000","293,800","482,000","482,000"
1761000141,76,החזר הוצאות אחר ,6761000,"55,000","45,600","60,000","60,000"
1761000181,76,הפרשות סוציאליות ,6761000,"317,000","232,000","320,000","320,000"
1761000182,76,מיסים ועליות ,6761000,"426,000","313,000","430,000","430,000"
1761000210,76,משכורת זמניים ,6761000,"930,000","763,100","1,100,000","1,100,000"
1761000470,76,ציוד משרדי מתכלה ,6761000,"4,300","4,000","4,300","4,300"
1761000471,76,מכונות צילום ,6761000,"3,500",0,"3,700","3,700"
1761000522,76,ספרות מקצועית ועתונות ,6761000,"3,000","1,700","3,000","3,000"
1761000530,76,רכב צמוד 1827934 ,6761000,"50,000","27,400","50,000","50,000"
1761000540,76,דואר וטלפון ,6761000,"25,000","17,400","27,000","27,000"
1761000542,76,"רט""ן ",6761000,0,0,0,0
1761000570,76,מיכון-אוטומציה ,6761000,"50,000","15,400","50,000","50,000"
1761000572,76,תוכנת מוקד ,6761000,"99,000","6,600","99,000","99,000"
1761000577,76,גלישה סלולארית למהנדס תור,6761000,0,0,0,0
1761000580,76,מענה טלפוני ,6761000,"15,000","3,900","10,000","10,000"
1761000581,76,התמקצעות והדרכה ,6761000,0,0,"10,000","5,000"
1761000582,76,כרטיסיות למתנדבים ,6761000,"21,000","13,000","21,000","21,000"
1761000730,76, 55-926-69,6761000,0,0,0,0
1761000731,76,רכב - 3814979תפעולי ,6761000,"45,000","14,500","45,000","45,000"
1761000732,76,רכב -5592669- תפעולי ,6761000,"40,000","14,700","30,000","30,000"
1761000733,76,רכב - 14-746-67 תפעולי ,6761000,"35,000","12,500","35,000","35,000"
1761000734,76,יעה אופני ,6761000,0,0,0,0
1761000735,76,טרקטור מוקד90543 ,6761000,"300,000","199,400","300,000","300,000"
1761000737,76,רכב תפעולי 59-392-64 ,6761000,0,"76,300","120,000","120,000"
1761000738,76,יאה אופני 1248189 ,6761000,"15,000",0,"15,000","15,000"
1761000739,76,יעה אופני - 1248189 ,6761000,0,"2,600","20,000","20,000"
1761000740,76,כלים מכשירים וציוד ,6761000,"14,500","13,600","14,500","14,500"
1761000741,76,רכישות-מהנדס תורן ,6761000,"14,500","7,400","14,500","14,500"
1761000742,76,רכישות-כלים לחורף ,6761000,"6,800","5,300","6,800","6,800"
1761000750,76,עבודות קבלניות ,6761000,"100,000","35,700","100,000","100,000"
1761000751,76,"שפפי""ם-הסרת מיפגעים ",6761000,"100,000","8,400","100,000","100,000"
1761000753,76,מוקד רואה ,6761000,"85,000","5,200","85,000","85,000"
1761000756,76,משוב לתושב ,6761000,"9,000",0,"30,000","30,000"
1761000760,76,שרות לאומי ,6761000,"20,000","12,600","44,000","44,000"
1761000779,76,בטיחות עובדים ,6761000,"9,000","4,000","9,000","9,000"
1761000981,76,הוצ' חד פעמיות - צוק איתן,1761000,0,0,0,0
1762000110,76,השכר הקובע ,6762000,"143,000","103,700","142,000","142,000"
1762000120,76,תוספות ,6762000,"34,000","29,000","35,000","35,000"
1762000140,76,החזר הוצאות ,6762000,"32,000","28,600","35,000","35,000"
1762000141,76,החזר הוצאות ,6762000,"5,000","3,900","6,000","6,000"
1762000181,76,הפרשות סוציאליות ,6762000,"30,000","22,700","31,000","31,000"
1762000182,76,מיסים ועלויות ,6762000,"28,000","21,200","30,000","30,000"
1762000470,76,ציוד משרדי מתכלה ,6762000,"4,300","1,200","4,300","4,300"
1762000522,76,ספרות מקצועית ,6762000,"2,000",0,"2,000","2,000"
1762000572,76,תוכנת חופש מידע ,6762000,"59,000",0,"59,000","59,000"
1762000730,76,יעה אופני ,6762000,0,0,"20,000","20,000"
1763000110,76,השכר הקובע ,6763000,"3,382,000","2,408,900","3,948,000","3,156,000"
1763000120,76,תוספות שלא נכללות בשכר ,6763000,"320,000","291,900","363,000","363,000"
1763000130,76,שעות נוספות ,6763000,"677,000","461,300","751,000","675,900"
1763000140,76,החזר הוצאות רכב ,6763000,"255,000","159,000","370,000","370,000"
1763000141,76,החזר הוצאות אחר ,6763000,"129,000","109,700","177,000","177,000"
1763000181,76,הפרשות סוציאליות ,6763000,"851,000","615,000","1,025,000","1,025,000"
1763000182,76,משכורת זמניים ,6763000,"698,000","496,900","829,000","829,000"
1763000210,76,עובדים זמניים ,6763000,"1,100,000","324,100","500,000","500,000"
1763000420,76,נקיון מנהלת א'+טו'+רכזים ,6763000,"45,000","24,300","45,000","45,000"
1763000470,76,ציוד מתכלה ,6763000,"24,700","18,100","26,000","26,000"
1763000471,76,מכונות צילום ,6763000,"3,500",0,"3,700","3,700"
1763000510,76,כיבוד ,6763000,"10,000","7,000","10,000","10,000"
1763000530,76,רכב צמוד סיטי - 7657471 ,6763000,0,0,"30,000","30,000"
1763000531,76,רכב צמוד - 2138234 ,6763000,"35,000","15,400","35,000","35,000"
1763000532,76,רכב צמוד - 3331634 ,6763000,"35,000","22,300","35,000","35,000"
1763000533,76, 33-317-34,6763000,"35,000","21,400","35,000","35,000"
1763000534,76,רכב צמוד 6981752 ,6763000,"35,000","4,800","60,000","60,000"
1763000535,76,רכב צמוד 1827734 ,6763000,"50,000","21,900","50,000","50,000"
1763000536,76,רכב צמוד 1827634 ,6763000,"50,000","22,500","50,000","50,000"
1763000537,76,1827534,6763000,"50,000","25,400","50,000","50,000"
1763000538,76,רכב צמוד א+סיטי7180475 74,6763000,"50,000","20,500",0,0
1763000539,76,רכב צמוד 2138334 ,6763000,"50,000","28,900","50,000","50,000"
1763000540,76,דואר וטלפון ,6763000,"72,000","38,900","65,000","65,000"
1763000542,76,"רט""ן ",6763000,"41,500","26,600","40,000","40,000"
1763000570,76,מיכון ועיבוד נתונים ,6763000,"5,000",0,"5,000","5,000"
1763000730,76,אחזקת אופניים ,6763000,"20,000","7,000","20,000","20,000"
1763000771,76,חשמל לפעולות ,6763000,"5,000","2,700","5,000","5,000"
1763000780,76,התאמות ושיפוצים-מינהלות ,6763000,"30,000","12,900","70,000","50,000"
1763000781,76,שכירות חדרי מנהלות הרובע ,6763000,"247,000","162,600","247,000","247,000"
1763000782,76,שיתוף הציבור ,6763000,"184,000","65,000","185,000","150,000"
1763000786,76,מיגון מנהלת רובע א'+טו' ,6763000,"2,300",800,"2,600","2,600"
1763000930,76,ציוד יסודי ,6763000,"45,000","27,600","45,000","30,000"
1763001530,76,רכב צמוד - 29-590-70 ,6763000,0,0,0,0
1764000110,76,השכר הקובע ,6764000,"401,000","293,600","404,000","404,000"
1764000120,76,תוספות שלא נכללות בשכר ,6764000,"141,000","124,100","155,000","155,000"
1764000130,76,שעות נוספות ,6764000,"4,000",300,"1,000",900
1764000140,76,החזר הוצאות רכב ,6764000,"95,000","77,300","110,000","110,000"
1764000141,76,החזר הוצאות אחר ,6764000,"15,000","11,300","16,000","16,000"
1764000181,76,הפרשות סוציאליות ,6764000,"63,000","49,400","66,000","66,000"
1764000182,76,מיסים ועלויות ,6764000,"88,000","65,800","94,000","94,000"
1764000470,76,ציוד משרדי מתכלה ,6764000,"4,300","2,000","4,300","4,300"
1764000471,76,מכונות צילום ,6764000,"3,500",0,"3,700","3,700"
1764000540,76,דואר וטלפון ,6764000,"2,000","1,000","2,000","2,000"
1764000542,76,"רט""ן-תקשורת סלולרית ",6764000,"1,300",800,"2,000","2,000"
1764000550,76,פירסומים ,6764000,0,0,0,0
1764000740,76,כלים מכשירים וציוד ,6764000,"24,000","11,900","24,000","24,000"
1764000742,76,רכישות ציוד לועדי בית ,6764000,"20,400","11,100","20,400","20,400"
1764000760,76,פעולות יזומות לועדי בתים ,6764000,"36,000",0,0,0
1767000441,76,ביטוח ,1767000,"4,100,000","2,592,100","4,500,000","4,000,000"
1767000442,76,שיפוי-חב ביטוח בגין נזקים,1767000,0,"-37,200",0,0
1767000443,76,השתתפות עצמית ,1767000,"1,000,000",0,"3,000,000","1,000,000"
1767000750,76,עבודות קבלניות ,1767000,"80,000","41,300","80,000","80,000"
1769001110,76,השכר הקובע ,1769001,"66,000","48,800","67,000","67,000"
1769001120,76,תוספות שלא נכללות בשכר ,1769001,"32,000","25,300","31,000","31,000"
1769001130,76,שעות נוספות ,1769001,0,0,0,0
1769001140,76,החזר הוצאות רכב ,1769001,"29,000","23,300","30,000","30,000"
1769001141,76,החזר הוצאות אחר ,1769001,"4,000","2,900","4,000","4,000"
1769001181,76,הפרשות סוציאליות ,1769001,"10,000","7,600","10,000","10,000"
1769001182,76,מיסים ועלויות ,1769001,"17,000","13,000","18,000","18,000"
1769003110,76,השכר הקובע ,1769003,"303,000","63,200","235,000","235,000"
1769003120,76,תוספות שלא נכללות בשכר ,1769003,"51,000","12,600","40,000","40,000"
1769003130,76,שעות נוספות ,1769003,"17,000",0,"9,000","8,100"
1769003140,76,החזר הוצאות רכב ,1769003,"12,000","3,200","11,000","11,000"
1769003141,76,החזר הוצאות אחר ,1769003,0,"2,900","4,000","4,000"
1769003181,76,הפרשות סוציאליות ,1769003,"41,000","7,400","31,000","31,000"
1769003182,76,מיסים ועלויות ,1769003,"50,000","9,900","41,000","41,000"
1769003470,76,ציוד משרדי מתכלה ,1769003,"2,000",0,"2,000","2,000"
1769003540,76,דואר וטלפון ,1769003,"1,000",200,"1,000","1,000"
1769003542,76,"רט""ן-תקשורת סלולרית ",1769003,"1,300",0,"2,000","2,000"
1769003551,76,קמפיינים ,1769003,0,0,0,0
1769003710,76,הובלות והסעות קבלניות ,1769003,"3,000",0,"3,000","3,000"
1769003777,76,פרסומים לפעולות ,1769003,"8,000",0,"8,000","8,000"
1769003780,76,אירועי מ. נשים ,1769003,"270,000","6,100","270,000","220,000"
1769003781,76,כנס נשים ,1769003,0,0,"100,000","70,000"
1769004810,76,דמי-חבר מרכז שלטון מקומי ,1769004,"550,000","541,400","550,000","550,000"
1769005820,76,עמותות כלליות ,1769005,"580,000","252,600","580,000","580,000"
1769006820,76,עידוד יזמות ,1769006,0,0,0,0
1773001540,77,הוצ' טלפון ,1773001,0,0,0,0
1773001760,77,פארק לכיש-חופית ,1773001,"2,160,000","2,087,100","2,160,000","1,950,000"
1773001763,77,פיסול - חופית ,1773001,"34,000","15,600","34,000","34,000"
1773001766,77,טיילת אחזקה - חופית ,1773001,"71,100","20,800","71,100","71,100"
1773001767,77,שימור אתרים - חופית ,1773001,"179,100","43,300","179,100","179,100"
1773001768,77,שדרוג תיירות - חופית ,1773001,"347,400","163,200","347,400","297,400"
1773002760,77,צפרות - חופים ,1773001,"35,700",0,"35,700","35,700"
1773002761,77,לשכת תיירות-אחזקה שוטפת ,1773001,"500,000","73,500","500,000","250,000"
1773005750,77,הפעלת חניון משאיות ,1773005,0,0,0,0
1781000110,78,השכר הקובע ,6780000,"2,465,000","1,782,300","2,728,000","2,564,000"
1781000120,78,תוספות של נכללות בשכר ,6780000,"304,000","261,600","292,000","292,000"
1781000130,78,שעות נוספות ,6780000,"958,000","666,600","944,000","849,600"
1781000140,78,החזר הוצאות רכב ,6780000,"529,000","291,800","538,000","538,000"
1781000141,78,החזר הוצאות אחר ,6780000,"237,000","185,600","256,000","256,000"
1781000181,78,הפרשות סוציאליות ,6780000,"536,000","407,500","624,000","624,000"
1781000182,78,מיסים ועלויות ,6780000,"610,000","426,400","656,000","656,000"
1781000210,78,עובדים זמניים ,6781000,"270,000",0,0,0
1781000212,78,ביגוד פיקוח עירוני ,6781000,0,0,"25,500","25,500"
1781000470,78,ציוד משרדי מתכלה ,6780000,"5,000","4,300","5,000","5,000"
1781000471,78,מכונות צילום ופקס ,6780000,"5,800",0,"6,200","6,200"
1781000510,78,כיבוד ,6781000,"1,000",700,"1,000","1,000"
1781000530,78, 33-318-34,6780000,"50,000","40,200","30,000","30,000"
1781000540,78,דואר וטלפון ,6780000,"2,000","1,000","2,000","2,000"
1781000542,78,"רט""ן - רשת טלפונים ניידים",6780000,"80,600","49,900","42,000","42,000"
1781000570,78,חומרה - מחשוב ,6781000,0,0,"10,000","10,000"
1781000572,78,הפעלת יישום סלולרי בפיקוח,6780000,"120,000","26,000","120,000","120,000"
1781000731,78,רכב -50-296-11 ליסינג ,6780000,"70,000","51,400","80,000","80,000"
1781000733,78,קטנועים - 5 ,6780000,"60,000","61,800","80,000","80,000"
1781000735,78,רכב 9062253 ,6780000,"70,000","59,400","90,000","90,000"
1781000736,78,רכב 1862474 תפעולי ,6780000,"30,000","21,400","30,000","30,000"
1781000737,78,רכב תפעולי 4585552 ליסינג,6781000,"50,000","28,800","45,000","45,000"
1781000738,78,רכב תפעולי 4585652 ליסינג,6781000,"50,000","29,700","50,000","50,000"
1781000739,78,רכב 4585752 ליסינג ,6781000,"50,000","29,600","50,000","50,000"
1781000750,78,עבודות קבלניות ,6780000,"35,000",400,"65,000","65,000"
1781000760,78,שאילתות משרדי ממשלה ,6780000,"21,000",0,"21,000","21,000"
1781000761,78,שאילתות משרד הפנים ,6780000,"5,000",0,"5,000","5,000"
1781000778,78,טפסים ,6780000,"50,000","14,500","50,000","50,000"
1781000779,78,בטיחות עבדים ,6780000,"11,000","5,500","11,000","11,000"
1781000930,78,רכישת ציוד יסודי ,6781000,"43,400","11,700","43,400","20,400"
1781001110,78,השכר הקובע ,6781001,"785,000","558,400","912,000","562,000"
1781001120,78,תוספת שלא נכללות בשכר ,6781001,"70,000","55,200","76,000","76,000"
1781001130,78,שעות נוספות ,6781001,"268,000","153,700","264,000","237,600"
1781001140,78,החזר הוצאות רכב ,6781001,"121,000","77,000","117,000","117,000"
1781001141,78,החזר הוצאות אחר ,6781001,"81,000","46,000","76,000","76,000"
1781001181,78,הפרשות סוציאליות ,6781001,"222,000","157,100","255,000","255,000"
