חשבון ,שם חשבון ,מחלקה , הצעת תקציב 2014 , תקציב 2013 מעודכן , ביצוע 2012  
1824200140,החזר הוצאות ,49500,"  44,590 ","  37,429 ","  41,061 "
1824200181,הפרשות סוציאליות ,49500,"  48,011 ","  34,313 ","  32,658 "
1824200182,מיסים ועלויות ,49500,"  22,461 ","  17,369 ","  16,986 "
1824200440,ביטוח מבנה ,49500,"  100,000 ","  63,200 ","  61,013 "
1824200870,השתתפות בחברת כיוונים ,49500,"  4,640,250 ","  4,640,250 ","  5,000,000 "
1824200871,השתתפות בשכר חב.כיוונים ,49500,"  2,849,600 ","  2,849,600 ","  2,849,600 "
1824200872,השתת.בפעולות חב.כיוונים ,49500,"  4,749,100 ","  4,749,100 ","  4,749,000 "
1824200873,"מתנ""ס ע""ש לוין-ארנונה ",49500,"  48,021 ","  45,000 ","  41,000 "
1824200874,ארנונה-נכסי כיוונים ,49500,"  73,750 ",  -   ,  -   
1824200876,עולם הילד-כיוונים ,49500,"  165,000 ","  165,000 ",  -   
1824201870,"פעילות תנ""ס-כיוונים ",49500,"  940,000 ","  890,000 ","  890,000 "
1824201871,"הפעלת מתנסי""ם ועולם הילד ",49500,"  700,000 ","  700,000 ","  700,000 "
1824201872,"אחזקת מתנסי""ם-כיוונים ",49500,"  150,000 ","  150,000 ","  150,000 "
1824205986,הוצאה מותנית-כיוונים ,49500,"  2,361,300 ",  -   ,  -   
1824400760,"מתנ""ס יוסף קארו ",49500,"  285,000 ","  285,000 ","  285,000 "
1824600870,"מתנ""ס רמות ",49500,"  1,800,000 ","  1,200,000 ",  -   
1824700870,"מתנ""ס נווה זאב ",49500,"  800,000 ",  -   ,  -   
1825200820,תמיכה בתזמורות ,49500,"  2,378,000 ","  2,230,000 ","  2,224,000 "
1825200986,תמיכה מותנית בתזמורות ,49500,"  156,000 ",  -   ,  -   
1825310440,ביטוח-אולפן בת דור ,49500,"  8,700 ","  8,600 ","  8,329 "
1825310820,"תמיכה בתי""ס למחול ",49500,"  397,000 ","  590,000 ","  590,000 "
1825310986,"תמיכה מותנית בתי""ס למחול ",49500,"  83,000 ",  -   ,  -   
1826100820,תמיכה בתאטרונים ,49500,"  5,543,000 ","  5,246,000 ","  5,236,000 "
1826100986,תמיכה מותנית בתאטרונים ,49500,"  312,000 ",  -   ,  -   
1826210760,מוזיאון סטרומה ,49500,"  32,000 ","  32,000 ","  31,785 "
1826420440,"ביטוח מבנה-בי""ס למשחק ",49500,"  3,000 ","  1,800 ","  1,706 "
1826420820,"תמיכה בבתי""ס למשחק ",49500,"  2,564,000 ","  2,475,000 ","  2,394,476 "
1326410495,השתתפות מוסדות באולם ,49600,"  -20,000 ",  -100 ,"  -28,130 "
1326410970,מ.הבטחון-שיפוץ חדר זיכרון,49600,  -100 ,"  -90,000 ",  -   
1826410110,שכר קובע ,49600,"  438,812 ","  365,425 ","  313,223 "
1826410120,תוספות שאינן בשכר קובע ,49600,"  41,827 ","  34,832 ","  42,291 "
1826410130,שעות נוספות ,49600,"  58,640 ","  48,833 ","  43,814 "
1826410140,החזר הוצאות ,49600,"  81,452 ","  67,830 ","  60,303 "
1826410181,תוספות סוציאליות ,49600,"  94,464 ","  78,666 ","  68,178 "
1826410182,מיסים ועלויות ,49600,"  47,191 ","  39,299 ","  34,904 "
1826410420,תחזוקת מבנים ,49600,"  57,500 ","  47,500 ","  24,995 "
1826410421,תחזוקת מעליות ,49600,"  25,000 ","  30,000 ","  17,640 "
1826410425,תחזוקת מזגנים ,49600,"  10,000 ","  10,000 ",  -   
1826410431,חשמל ,49600,"  81,800 ","  80,000 ","  73,333 "
1826410432,מים ,49600,"  6,000 ","  5,600 ","  4,798 "
1826410433,חומרי נקיון ,49600,"  9,000 ","  8,000 ","  8,576 "
1826410434,שרותי נקיון ,49600,"  105,000 ","  92,000 ","  82,712 "
1826410440,ביטוח מבנה ותכולה ,49600,"  12,500 ","  12,400 ","  11,942 "
1826410470,ציוד משרדי ,49600,"  4,000 ","  4,000 ",  605 
1826410511,אירוח וכיבוד ,49600,"  4,000 ","  4,500 ","  1,953 "
1826410540,הוצאות תקשורת ,49600,"  13,000 ","  14,000 ","  7,572 "
1826410550,פרסום והדפסות ,49600,"  3,000 ","  3,000 ",  -   
1826410561,צילום מסמכים ,49600,"  3,500 ","  3,500 ","  2,122 "
1826410580,הוצאות אירגוניות ,49600,"  2,000 ","  2,500 ",  431 
1826410743,רכישת כלים מכשירים וציוד ,49600,"  9,500 ","  9,500 ","  1,011 "
1826410751,עבודות קבלניות-שיפוץ חדר ,49600,  100 ,"  90,000 ",  -   
1826410755,בטיחות אש ,49600,"  5,000 ","  5,000 ",  728 
1826410769,שירות לאומי ,49600,"  38,400 ","  38,400 ","  14,231 "
1826410780,הוצאות פעולה ,49600,"  22,500 ","  22,500 ","  11,963 "
1826410785,הפעלת מועדון למשפחות שכול,49600,"  110,000 ",  -   ,  -   
1826410789,"הוצאות ע""ח השתתפות מוסדות",49600,"  20,000 ",  100 ,  -   
1826410930,רכישת ציוד יסודי ,49600,"  9,500 ","  9,500 ","  7,489 "
1347310791,השתת.רשות למלחמה בסמים ,49610,"  -618,000 ","  -684,000 ","  -618,065 "
1347310793,גרעינים תורניים-ר.מלחמה ב,49610,  -   ,"  -65,000 ",  -   
1847310110,שכר קובע ,49610,"  305,865 ","  314,887 ","  280,009 "
1847310120,תוספות שאינן בשכר קובע ,49610,"  52,035 ","  59,862 ","  54,208 "
1847310130,שעות נוספות ,49610,"  10,167 ","  8,963 ","  8,034 "
1847310140,החזר הוצאות ,49610,"  39,189 ","  36,033 ","  48,087 "
1847310181,הפרשות סוציאליות ,49610,"  74,435 ","  75,088 ","  68,099 "
1847310182,מיסים ועלויות ,49610,"  31,137 ","  32,124 ","  29,828 "
1847310410,שכר דירה ,49610,"  145,000 ","  130,000 ","  116,627 "
1847310431,חשמל ,49610,"  9,100 ","  6,600 ","  8,148 "
1847310434,שירותי נקיון ,49610,"  25,000 ","  22,000 ","  17,427 "
1847310441,ביטוח רכב ,49610,"  10,000 ","  10,000 ","  9,105 "
1847310540,הוצאות תקשורת ,49610,"  31,000 ","  32,000 ","  17,750 "
1847310550,פרסום והדפסות ,49610,"  20,000 ","  20,000 ",  -   
1847310561,צילום מסמכים ,49610,"  4,500 ","  5,000 ","  3,501 "
1847310580,הוצאות אירגוניות ,49610,"  22,000 ","  22,000 ","  3,734 "
1847310731,דלק ,49610,"  10,800 ","  9,660 ","  9,200 "
1847310732,תיקוני רכב ,49610,"  12,000 ","  12,000 ","  12,168 "
1847310733,אגרת רישוי טסט ,49610,"  2,300 ","  2,000 ","  1,966 "
1847310743,רכישת כלים מכשירים וציוד ,49610,"  30,000 ","  30,000 ","  1,356 "
1847310780,פרוייקטים יחודיים ,49610,"  40,000 ","  40,000 ","  16,252 "
1847310782,בית ספר להורים ,49610,"  30,000 ","  30,000 ","  30,000 "
1847310783,סיוע לבתי ספר ,49610,"  30,000 ","  30,000 ",  -   
1847310788,פעילות במלחמה בסמים ,49610,"  1,100,000 ","  1,050,000 ","  1,014,961 "
1847310789,ניידת וסיירת הורים ,49610,"  330,000 ","  330,000 ","  289,000 "
1847311781,יום של תכלת ,49610,"  40,000 ","  40,000 ","  24,355 "
1847311783,כן לספורט-לא לסמים ,49610,"  64,000 ","  64,000 ","  64,000 "
1847311784,גרעינים תורניים ,49610,"  80,000 ","  80,000 ","  62,373 "
1369000950,משרד הקליטה-קליטה בקהילה ,49700,"  -732,000 ","  -1,400,000 ","  -740,999 "
1369000951,משרד הקליטה-קליטה קבוצתית,49700,"  -299,400 ",  -   ,"  -183,803 "
1369000953,מוקד קליטה לעולי אתיופיה ,49700,"  -641,168 ","  -553,000 ","  -634,807 "
1369000954,פרוייקט עולי קווקז ,49700,"  -300,000 ",  -   ,"  -345,895 "
1869000756,שרותי קליטה ,49700,"  140,000 ","  140,000 ","  140,000 "
1869000782,משרד הקליטה-קליטה בקהילה ,49700,"  916,000 ","  1,800,000 ","  954,954 "
1869000783,משרד הקליטה-קליטה קבוצתית,49700,"  299,400 ",  -   ,"  202,554 "
1869000784,פרוייקט עולי קווקז ,49700,"  400,000 ",  -   ,"  455,813 "
1869000787,מוקד קליטה לעולי אתיופיה ,49700,"  641,168 ","  553,000 ","  634,807 "
1869000870,השת.בפעולות קליטה-כיוונים,49700,"  700,000 ","  700,000 ","  700,000 "
1244520790,"השתת.במימון מדריכות-זהב""י",49800,"  -136,000 ","  -110,000 ","  -105,025 "
1244520991,מענק מ.תחבורה-שיפוץ מגרש ,49800,"  -30,000 ",  -   ,"  -19,864 "
1244520992,מימון פעילות בטיחות בדרכי,49800,"  -450,000 ","  -450,000 ","  -872,854 "
1744520110,שכר קובע ,49800,"  334,059 ","  329,757 ","  317,742 "
1744520120,תוספות שאינן בשכר קובע ,49800,"  104,245 ","  102,348 ","  100,860 "
1744520130,שעות נוספות ,49800,"  10,609 ","  17,909 ","  13,835 "
1744520140,החזר הוצאות ,49800,"  62,027 ","  70,838 ","  61,250 "
1744520181,הפרשות סוציאליות ,49800,"  94,750 ","  93,164 ","  88,638 "
1744520182,מיסים ועלויות ,49800,"  38,758 ","  39,480 ","  37,439 "
1744520420,תחזוקת מבנים ,49800,"  22,000 ","  11,000 ","  4,050 "
1744520431,חשמל-מרכז הדרכה ,49800,"  12,300 ","  10,300 ","  10,989 "
1744520434,שירותי נקיון ,49800,"  25,000 ","  20,000 ","  19,336 "
1744520511,אירוח וכיבוד ,49800,"  2,500 ","  1,500 ","  2,368 "
1744520523,דמי חבר-בטרם בעיר-בטיחות ,49800,"  15,000 ","  15,000 ","  15,000 "
1744520540,הוצאות תקשורת-מרכז הדרכה ,49800,"  5,500 ","  6,000 ","  3,847 "
1744520550,פרסום והדפסות ,49800,"  5,000 ","  4,000 ","  4,914 "
1744520561,צילום מסמכים ,49800,"  2,700 ","  2,000 ","  1,308 "
1744520743,רכישת כלים מכשירים וציוד ,49800,"  15,000 ","  15,000 ","  12,285 "
1744520782,רכישת אביזרים ושיפוץ מגרש,49800,"  30,000 ",  -   ,"  15,482 "
1744520783,הוצא.פעולה בטיחות בדרכים ,49800,"  30,000 ","  30,000 ","  23,414 "
1744520784,פעילות בטיחות בדרכים ,49800,"  450,000 ","  450,000 ","  303,968 "
1211000490,"קנסות חוקי עזר-שפ""ע ",51100,  -   ,  -   ,  -   
1211000540,החזרי ביטוח ,51100,  -   ,  -100 ,  -   
1711000105,עובדים זמניים ,51100,"  120,000 ","  90,000 ","  51,334 "
1711000110,שכר קובע ,51100,"  1,903,053 ","  1,602,701 ","  1,345,228 "
1711000120,תוספות שאינן בשכר קובע ,51100,"  388,541 ","  292,468 ","  257,616 "
1711000130,שעות נוספות ,51100,"  50,244 ","  62,726 ","  46,074 "
1711000140,החזר הוצאות ,51100,"  316,250 ","  316,381 ","  268,146 "
1711000181,הפרשות סוציאליות ,51100,"  541,670 ","  405,472 ","  361,736 "
1711000182,מיסים ועלויות ,51100,"  205,833 ","  176,286 ","  149,058 "
1711000288,השתתפות בשי לחגים ,51100,"  330,000 ","  282,500 ","  267,178 "
1711000421,תחזוקת מזגנים ,51100,"  14,000 ","  21,200 ","  2,982 "
1711000442,שיפוי עבור נזקים ,51100,  -   ,  100 ,  -   
1711000470,ציוד משרדי ,51100,"  2,500 ","  2,000 ","  2,080 "
1711000511,אירוח וכיבוד ,51100,"  5,800 ","  5,000 ","  3,702 "
1711000521,השתלמויות ,51100,"  20,000 ","  31,600 ","  25,950 "
1711000523,דמי חבר א.מנהלי תברואה ,51100,  600 ,"  1,000 ",  500 
1711000540,הוצאות תקשורת ,51100,"  28,000 ","  30,000 ","  21,467 "
1711000550,פרסום והדפסות ,51100,"  9,000 ","  10,000 ","  11,999 "
1711000561,צילום מסמכים ,51100,"  14,500 ","  17,000 ","  7,749 "
1711000574,תקשורת מחשבים ,51100,"  10,100 ","  9,600 ","  9,361 "
1711000575,רכישת תוכנות ,51100,"  12,000 ","  10,000 ","  8,064 "
1711000579,קישור לרשת המיחשוב ,51100,"  10,902 ","  10,000 ","  9,397 "
1711000580,הוצאות אירגוניות ,51100,"  6,500 ","  6,500 ","  5,118 "
1711000582,כרטיסי איזי פארק ,51100,"  4,000 ","  4,000 ",  -   
1711000731,דלק ,51100,"  35,091 ","  44,555 ","  23,549 "
1711000735,השכרת רכב ,51100,"  75,746 ","  70,554 ","  57,052 "
1711000743,רכישת כלים מכשירים וציוד ,51100,"  12,000 ","  13,000 ","  5,456 "
1711000750,שירותי יעוץ למכרזים ,51100,"  20,000 ","  15,000 ","  22,389 "
1711000755,בטיחות אש ,51100,"  15,000 ","  15,000 ","  12,968 "
1711000760,השתתפות בתפעול פארק חצרים,51100,"  70,000 ",  -   ,  -   
1711000769,שירות לאומי ,51100,"  133,000 ","  55,188 ","  88,746 "
1711000780,פרוייקטים-איכות הסביבה ,51100,  -   ,  -   ,  -   
1711000781,הסברה וחינוך לנקיון ,51100,"  150,000 ","  135,000 ","  130,156 "
1711000930,שיפור סביבת העבודה לעובד ,51100,  -   ,  -   ,"  6,619 "
1711000986,ה.מותנית שירותי נקיון ,51100,"  3,200,000 ",  -   ,  -   
1711100110,שכר קובע ,51110,  -   ,  -   ,  -   
1711100120,תוספות שאינן בשכר קובע ,51110,  -   ,  -   ,  -   
1711100130,שעות נוספות ,51110,  -   ,  -   ,  -   
1711100140,החזר הוצאות ,51110,  -   ,  -   ,  -   
1711100181,הפרשות סוציאליות ,51110,  -   ,  -   ,  -   
1711100182,מיסים ועלויות ,51110,  -   ,  -   ,  -   
1711100769,שירות לאומי ,51110,  -   ,  -   ,  -   
1871100110,שכר קובע ,51120,  -   ,  -   ,  -   
1871100120,תוספות שאינן בשכר קובע ,51120,  -   ,  -   ,  -796 
1871100130,שעות נוספות ,51120,  -   ,  -   ,  -   
1871100140,החזר הוצאות ,51120,  -   ,  -   ,  -   
1871100181,הפרשות סוציאליות ,51120,  -   ,  -   ,  -135 
1871100182,מיסים ועלויות ,51120,  -   ,  -   ,  -60 
1711300110,שכר קובע ,51130,"  407,271 ","  406,650 ","  385,625 "
1711300120,תוספות שאינן בשכר קובע ,51130,"  180,628 ","  168,779 ","  167,797 "
1711300130,שעות נוספות ,51130,"  49,287 ","  61,445 ","  54,401 "
1711300140,החזר הוצאות ,51130,"  36,118 ","  38,284 ","  36,187 "
1711300181,הפרשות סוציאליות ,51130,"  108,097 ","  104,872 ","  99,730 "
1711300182,מיסים ועלויות ,51130,"  51,133 ","  51,083 ","  48,720 "
1711300433,חומרי נקיון ,51130,"  2,000 ","  2,000 ","  1,797 "
1711300470,ציוד משרדי ,51130,  500 ,"  1,000 ",  909 
1711300511,כיבוד ,51130,"  1,400 ",  900 ,  961 
1711300561,צילום מסמכים ,51130,"  1,980 ","  3,000 ","  1,566 "
1711300580,הוצאות ארגוניות ,51130,"  1,000 ","  1,000 ",  -   
1711300720,חומרים ,51130,"  10,000 ","  10,000 ","  3,510 "
1711300731,דלק ,51130,"  58,727 ","  44,813 ","  47,315 "
1711300735,השכרת רכב ,51130,"  83,532 ","  54,962 ","  64,672 "
1711300743,רכישת כלים מכשירים וציוד ,51130,"  10,000 ","  9,000 ",  362 
1711300747,ביגוד לצרכי עבודה ,51130,"  1,800 ","  5,000 ",  -   
1711300769,שירות לאומי ,51130,  -   ,"  15,200 ",  -   
1711500110,שכר קובע ,51150,"  316,563 ","  296,591 ","  274,075 "
1711500120,תוספות שאינן בשכר קובע ,51150,"  126,074 ","  141,569 ","  125,200 "
1711500130,שעות נוספות ,51150,"  40,382 ","  21,390 ","  22,979 "
1711500140,החזר הוצאות ,51150,"  56,568 ","  77,709 ","  76,791 "
1711500181,הפרשות סוציאליות ,51150,"  100,296 ","  90,210 ","  83,310 "
1711500182,מיסים ועלויות ,51150,"  40,997 ","  40,740 ","  37,817 "
1711500511,כיבוד ,51150,  840 ,  500 ,  646 
1711500561,צילום מסמכים ,51150,"  1,980 ","  3,000 ","  1,566 "
1711500731,דלק ,51150,"  15,135 ","  25,607 ","  12,396 "
1711500735,השכרת רכב ,51150,"  33,845 ","  49,462 ","  82,998 "
1711500769,שירות לאומי ,51150,  -   ,"  19,000 ","  12,257 "
1371000990,השת משרד איכות הסביבה ,51200,"  -200,000 ","  -200,000 ","  -200,000 "
1371000992,העברה מיועדת ,51200,  -   ,  -100 ,  -   
1379000990,פרוייקטים-מ.להגנת הסביבה ,51200,  -   ,  -100 ,"  -147,500 "
1871000110,שכר קובע ,51200,"  337,642 ","  319,656 ","  271,324 "
1871000120,תוספות שאינן בשכר קובע ,51200,"  106,177 ","  70,121 ","  66,254 "
1871000130,שעות נוספות ,51200,"  5,191 ","  5,928 ","  4,828 "
1871000140,החזר הוצאות ,51200,"  112,742 ","  121,123 ","  85,787 "
1871000181,הפרשות סוציאליות ,51200,"  90,591 ","  82,199 ","  68,140 "
1871000182,מיסים ועלויות ,51200,"  42,518 ","  39,066 ","  32,355 "
1871000420,תחזוקת מבנים ,51200,  -   ,"  9,000 ",  500 
1871000431,חשמל ,51200,  -   ,"  7,700 ","  9,581 "
1871000433,חומרי נקיון ,51200,  -   ,"  3,000 ","  2,965 "
1871000434,שרותי נקיון ,51200,  -   ,"  18,000 ",  -   
1871000440,ביטוח מבנה ותכולה ,51200,  -   ,"  1,800 ","  1,706 "
1871000470,ציוד משרדי מתכלה ,51200,"  2,000 ","  1,500 ",  753 
1871000511,אירוח וכיבוד ,51200,"  1,500 ","  1,500 ","  1,235 "
1871000521,השתלמויות ,51200,"  10,000 ","  5,000 ","  1,500 "
1871000522,ספרות מקצועית ,51200,"  1,000 ","  2,000 ",  -   
1871000540,הוצאות תקשורת ,51200,"  10,000 ","  11,000 ","  5,712 "
1871000550,פרסום והדפסות ,51200,"  1,000 ","  1,000 ",  936 
1871000561,צילום מסמכים ,51200,"  1,980 ","  3,000 ","  1,855 "
1871000580,הוצאות אירגוניות ,51200,"  3,000 ","  4,000 ","  1,723 "
1871000720,חומרים ,51200,  -   ,"  2,000 ",  -   
1871000722,העברה מיועדת ,51200,  -   ,  100 ,  -   
1871000731,דלק ,51200,"  10,375 ","  7,797 ","  5,108 "
1871000735,שכירת רכב ,51200,"  21,457 ","  20,497 ","  37,710 "
1871000743,רכישת כלים מכשירים וציוד ,51200,"  13,000 ","  14,000 ","  15,559 "
1871000747,ביגוד לצרכי עבודה ,51200,"  1,440 ","  1,000 ",  -   
1871000751,בדיקת זיהום אויר ,51200,  -   ,  -   ,  -   
1871000752,סקרים ,51200,"  20,000 ",  -   ,  -   
1871000753,סקר מזהמים ותוכנית אב ז.א,51200,  -   ,  -   ,"  47,200 "
1871000754,פינוי והטמנת אסבסט ,51200,"  300,000 ",  -   ,  -   
1871000756,פינוי חומרים מסוכנים ,51200,"  30,000 ",  -   ,  -   
1871000986,הוצאה מותנית בדיקת זיהום ,51200,  -   ,  -   ,  -   
