,,,,,,,,,,,,,," הצעת התקציב בש""ח ",
0,4,1,0,0,0,2,6,7,1,1762000140,החזר הוצאות ,13300,"  23,995 ","  23,984 ","  19,072 "
1,8,1,0,0,0,2,6,7,1,1762000181,הפרשות סוציאליות ,13300,"  22,814 ","  22,040 ","  21,964 "
2,8,1,0,0,0,2,6,7,1,1762000182,מיסים ועלויות ,13300,"  12,684 ","  12,285 ","  12,014 "
0,1,4,0,0,0,2,6,7,1,1762000410,שכר דירה ,13300,"  15,340 ",  -   ,  -   
0,2,4,0,0,0,2,6,7,1,1762000420,תחזוקת מבנים ,13300,  -   ,"  4,750 ","  15,000 "
1,3,4,0,0,0,2,6,7,1,1762000431,חשמל ,13300,"  4,557 ","  4,700 ","  4,000 "
2,3,4,0,0,0,2,6,7,1,1762000432,מים ,13300,  315 ,  400 ,  450 
3,3,4,0,0,0,2,6,7,1,1762000433,חומרי נקיון ,13300,  610 ,"  1,000 ","  1,000 "
4,3,4,0,0,0,2,6,7,1,1762000434,שרותי נקיון ,13300,"  10,872 ","  11,500 ","  14,000 "
5,3,4,0,0,0,2,6,7,1,1762000435,ביוב ,13300,  127 ,  -   ,  -   
0,4,4,0,0,0,2,6,7,1,1762000440,ביטוח מבנה ותכולה ,13300,"  1,500 ","  1,500 ","  1,500 "
0,7,4,0,0,0,2,6,7,1,1762000470,ציוד משרדי ,13300,  662 ,"  1,425 ","  1,425 "
1,1,5,0,0,0,2,6,7,1,1762000511,אירוח וכיבוד ,13300,"  2,445 ",  855 ,"  1,000 "
2,1,5,0,0,0,2,6,7,1,1762000512,"אש""ל ונסיעות ",13300,  -   ,  500 ,  500 
1,2,5,0,0,0,2,6,7,1,1762000521,השתלמויות ,13300,  -   ,  -   ,  -   
3,2,5,0,0,0,2,6,7,1,1762000523,דמי חבר בארגונים ,13300,  -   ,  300 ,  400 
0,4,5,0,0,0,2,6,7,1,1762000540,הוצאות תקשורת ,13300,"  16,506 ","  16,600 ","  11,100 "
0,5,5,0,0,0,2,6,7,1,1762000550,פרסום והדפסות ,13300,  -   ,"  1,710 ","  1,710 "
1,6,5,0,0,0,2,6,7,1,1762000561,צילום מסמכים ,13300,"  1,266 ","  1,500 ","  1,500 "
0,8,5,0,0,0,2,6,7,1,1762000580,הוצאות אירגוניות ,13300,"  2,747 ","  2,280 ","  1,100 "
3,4,7,0,0,0,2,6,7,1,1762000743,רכישת כלים מכשירים וציוד ,13300,  86 ,"  3,040 ","  3,000 "
0,8,7,0,0,0,2,6,7,1,1762000780,הוצאות שונות ,13300,  -   ,  -   ,  -   
0,8,7,0,0,1,2,6,7,1,1762100780,יעוץ ומידע לחיילים משוחרר,47600,"  45,000 ",  -   ,  -   
0,1,1,0,0,0,4,6,7,1,1764000110,שכר קובע ,16400,"  354,519 ","  359,035 ","  370,098 "
0,2,1,0,0,0,4,6,7,1,1764000120,תוספות שאינן בשכר קובע ,16400,"  2,049 ","  2,051 ","  2,077 "
0,3,1,0,0,0,4,6,7,1,1764000130,שעות נוספות ,16400,  -   ,  -   ,  -   
0,4,1,0,0,0,4,6,7,1,1764000140,החזר הוצאות ,16400,"  58,703 ","  54,097 ","  44,207 "
1,8,1,0,0,0,4,6,7,1,1764000181,הפרשות סוציאליות ,16400,"  58,511 ","  59,771 ","  56,176 "
2,8,1,0,0,0,4,6,7,1,1764000182,מיסים ועלויות ,16400,"  31,662 ","  31,694 ","  31,745 "
8,8,2,0,0,0,4,6,7,1,1764000288,השתתפות בשי לחגים ,16400,"  2,200 ","  2,250 ","  2,400 "
0,1,4,0,0,0,4,6,7,1,1764000410,שכר דירה ,16400,  -   ,  -   ,  -   
1,3,4,0,0,0,4,6,7,1,1764000431,חשמל ,16400,  -   ,  -   ,  -   
2,3,4,0,0,0,4,6,7,1,1764000432,מים ,16400,  -   ,  -   ,  -   
3,3,4,0,0,0,4,6,7,1,1764000433,חומרי נקיון ,16400,"  2,167 ","  2,000 ",  -   
4,3,4,0,0,0,4,6,7,1,1764000434,שירותי נקיון ,16400,  -   ,"  4,000 ",  -   
5,3,4,0,0,0,4,6,7,1,1764000435,ביוב ,16400,  -   ,  -   ,  -   
0,4,4,0,0,0,4,6,7,1,1764000440,ביטוח תכולה ,16400,"  1,500 ","  1,500 ",  -   
0,7,4,0,0,0,4,6,7,1,1764000470,ציוד משרדי ,16400,"  2,454 ","  2,565 ",  -   
1,1,5,0,0,0,4,6,7,1,1764000511,אירוח וכיבוד ,16400,"  1,835 ","  1,425 ",  -   
1,2,5,0,0,0,4,6,7,1,1764000521,השתלמויות וסדנאות ,16400,"  3,500 ","  4,500 ",  -   
2,2,5,0,0,0,4,6,7,1,1764000522,ספרות מקצועית ,16400,  -   ,  -   ,  -   
0,4,5,0,0,0,4,6,7,1,1764000540,הוצאות תקשורת ,16400,"  4,242 ","  4,300 ",  -   
1,4,5,0,0,0,4,6,7,1,1764000541,הוצאות ביול ,16400,  -   ,"  5,000 ",  -   
0,5,5,0,0,0,4,6,7,1,1764000550,פרסום והדפסות ,16400,"  4,500 ","  3,800 ",  -   
1,6,5,0,0,0,4,6,7,1,1764000561,צילום מסמכים ,16400,  -   ,"  2,000 ",  -   
0,8,5,0,0,0,4,6,7,1,1764000580,הוצאות אירגוניות ,16400,"  1,614 ","  2,090 ",  -   
3,4,7,0,0,0,4,6,7,1,1764000743,רכישת כלים מכשירים וציוד ,16400,  -   ,"  2,565 ",  -   
0,8,7,0,0,0,4,6,7,1,1764000780,הוצאות פעולה ,16400,"  18,796 ","  20,000 ",  -   
1,8,7,0,0,0,4,6,7,1,1764000781,הפעלת מתנדבים ,16400,"  8,496 ","  8,500 ",  -   
0,7,8,0,0,0,4,6,7,1,1764000870,השתתפות בתפעול תרבות הדיו,16400,  -   ,  -   ,"  69,395 "
0,3,9,0,0,0,4,6,7,1,1764000930,רכישת ציוד יסודי ,16400,  -   ,"  6,650 ",  -   
3,2,5,0,0,0,5,6,7,1,1765000523,ד.חבר למרכז השלטון המקומי,75100,"  476,000 ","  476,000 ","  484,000 "
0,1,8,0,0,0,5,6,7,1,1765000810,מרכז טיפוח יזמות ,75100,"  95,000 ","  95,000 ","  95,000 "
0,2,8,0,0,0,5,6,7,1,1765000820,תמיכות מוסד.כלליים-חלוקה ,75100,  -   ,"  55,000 ","  55,000 "
1,2,8,0,0,0,5,6,7,1,1765000821,צער בעלי חיים ,75100,"  21,780 ",  -   ,  -   
2,2,8,0,0,0,5,6,7,1,1765000822,עם יפה עם אחד ,75100,"  13,122 ",  -   ,  -   
3,2,8,0,0,0,5,6,7,1,1765000823,עמותת מדעני הדרום ,75100,  -   ,  -   ,  -   
4,2,8,0,0,0,5,6,7,1,1765000824,עמותת באר שבע ירוקה ,75100,"  10,935 ",  -   ,  -   
5,2,8,0,0,0,5,6,7,1,1765000825,באר שבע אוהבת חיות ,75100,"  9,701 ",  -   ,  -   
6,2,8,0,0,0,5,6,7,1,1765000826,המועצה לשימור אתרי מורשת ,75100,"  6,113 ",  -   ,  -   
0,1,1,0,0,0,6,6,7,1,1766000110,שכר קובע ,83100,"  289,959 ","  299,754 ","  184,772 "
0,2,1,0,0,0,6,6,7,1,1766000120,תוספות שאינן בשכר קובע ,83100,"  39,595 ","  44,182 ","  24,591 "
0,3,1,0,0,0,6,6,7,1,1766000130,שעות נוספות ,83100,"  21,053 ","  21,184 ","  1,656 "
0,4,1,0,0,0,6,6,7,1,1766000140,החזר הוצאות ,83100,"  76,561 ","  63,956 ","  40,996 "
1,8,1,0,0,0,6,6,7,1,1766000181,הפרשות סוציאליות ,83100,"  54,996 ","  56,806 ","  33,078 "
2,8,1,0,0,0,6,6,7,1,1766000182,מיסים ועלויות ,83100,"  30,524 ","  30,714 ","  18,556 "
8,8,2,0,0,0,6,6,7,1,1766000288,השתתפות בשי לחגים ,83100,"  2,200 ","  2,250 ","  2,400 "
2,4,4,0,0,0,6,6,7,1,1766000442,שיפוי עבור נזקים ,83100,  -   ,  100 ,  -   
0,4,5,0,0,0,6,6,7,1,1766000540,הוצאות תקשורת ,83100,"  11,055 ","  11,000 ","  13,200 "
0,8,7,0,0,0,6,6,7,1,1766000780,הוצאות לפעולה-בחירות ,83100,"  32,531 ",  -   ,  -   
0,3,1,0,0,1,6,6,7,1,1766100130,שעות נוספות ,83100,"  12,728 ",  -   ,  -   
1,8,1,0,0,1,6,6,7,1,1766100181,הפרשות סוציאליות ,83100,  621 ,  -   ,  -   
2,8,1,0,0,1,6,6,7,1,1766100182,מיסים ועלויות ,83100,  955 ,  -   ,  -   
0,1,1,0,0,0,7,6,7,1,1767000110,שכר קובע ,72600,"  65,888 ","  62,328 ","  59,438 "
0,2,1,0,0,0,7,6,7,1,1767000120,תוספות שאינן בשכר קובע ,72600,"  9,932 ","  9,012 ","  6,063 "
0,3,1,0,0,0,7,6,7,1,1767000130,שעות נוספות ,72600,  133 ,  102 ,  178 
0,4,1,0,0,0,7,6,7,1,1767000140,החזר הוצאות ,72600,"  22,933 ","  20,913 ","  17,388 "
1,8,1,0,0,0,7,6,7,1,1767000181,הפרשות סוציאליות ,72600,"  12,851 ","  12,011 ","  10,830 "
2,8,1,0,0,0,7,6,7,1,1767000182,מיסים ועלויות ,72600,"  7,486 ","  6,998 ","  6,284 "
0,4,4,0,0,0,7,6,7,1,1767000440,ביטוח אחריות מוניציפלית ,72600,"  950,000 ","  950,000 ","  973,800 "
4,4,4,0,0,0,7,6,7,1,1767000444,השתתפות בנזקים ,72600,"  413,680 ","  525,000 ","  600,000 "
2,2,5,0,0,0,7,6,7,1,1767000522,ספרות מקצועית ,72600,  -   ,"  1,800 ","  1,200 "
3,2,5,0,0,0,7,6,7,1,1767000523,דמי חבר-שרותי ביטוח ,72600,  -   ,  -   ,  -   
0,4,5,0,0,0,7,6,7,1,1767000540,הוצאות תקשורת ,72600,"  2,901 ","  2,900 ",  800 
0,5,7,0,0,0,7,6,7,1,1767000750,שירות טיפול בתביעות להשת.,72600,"  190,991 ","  100,000 ","  100,000 "
2,5,7,0,0,0,7,6,7,1,1767000752,שרותי ייעוץ- ביטוח ,72600,"  67,781 ","  75,200 ","  75,000 "
0,4,4,3,0,0,7,6,7,1,1767003440,ביטוח הוצאות משפטיות ,72600,"  35,184 ","  35,200 ","  36,100 "
0,4,4,0,0,1,7,6,7,1,1767100440,השתתפות עצמית-איילון ,72600,"  1,006,158 ","  400,000 ","  900,000 "
0,4,4,0,1,1,7,6,7,1,1767110440,ביטוח-פוליסת אש ,72600,"  64,370 ","  64,400 ","  66,000 "
0,5,5,0,0,0,9,6,7,1,1769000550,כרטיס תושב-פירסומים ,90110,"  40,947 ","  38,000 ","  33,000 "
3,4,7,0,0,0,9,6,7,1,1769000743,כרטיס תושב-כלים וציוד ,90110,"  23,742 ","  30,400 ","  28,000 "
4,4,7,0,0,0,9,6,7,1,1769000744,כרטיס תושב-רכישת איזיפארק,90110,  -   ,"  34,200 ","  34,200 "
0,5,7,0,0,0,9,6,7,1,1769000750,כרטיס תושב-ע.קבלניות ,90110,"  3,616 ","  4,750 ","  4,750 "
0,3,9,0,0,0,9,6,7,1,1769000930,כרטיס תושב-ציוד יסודי ,90110,"  17,874 ","  19,000 ","  19,000 "
0,1,1,0,0,0,1,7,7,1,1771000110,שכר קובע ,17100,"  341,103 ","  381,837 ","  401,926 "
0,2,1,0,0,0,1,7,7,1,1771000120,תוספות שאינן בשכר קובע ,17100,"  31,570 ","  34,798 ","  48,570 "
0,3,1,0,0,0,1,7,7,1,1771000130,שעות נוספות ,17100,"  2,621 ","  3,210 ","  1,554 "
0,4,1,0,0,0,1,7,7,1,1771000140,החזר הוצאות ,17100,"  77,122 ","  83,004 ","  85,940 "
1,8,1,0,0,0,1,7,7,1,1771000181,הפרשות סוציאליות ,17100,"  70,852 ","  79,211 ","  87,995 "
2,8,1,0,0,0,1,7,7,1,1771000182,מיסים ועלויות ,17100,"  34,268 ","  38,134 ","  40,733 "
0,2,4,0,0,0,1,7,7,1,1771000420,תחזוקת מבנים ,17100,"  3,497 ","  8,550 ","  10,000 "
1,3,4,0,0,0,1,7,7,1,1771000431,חשמל-באר אברהם ,17100,"  18,726 ","  18,100 ","  20,000 "
2,3,4,0,0,0,1,7,7,1,1771000432,מים-באר אברהם ,17100,"  1,847 ","  4,100 ","  2,500 "
3,3,4,0,0,0,1,7,7,1,1771000433,חומרי נקיון ,17100,"  4,009 ","  4,500 ","  7,000 "
4,3,4,0,0,0,1,7,7,1,1771000434,שרותי נקיון ,17100,"  33,789 ","  35,600 ","  36,000 "
5,3,4,0,0,0,1,7,7,1,1771000435,ביוב-באר אברהם ,17100,  754 ,  -   ,  -   
0,4,4,0,0,0,1,7,7,1,1771000440,ביטוח מבנה ותכולה-ב.אברהם,17100,"  3,100 ","  3,100 ","  3,200 "
0,7,4,0,0,0,1,7,7,1,1771000470,ציוד משרדי ,17100,"  3,183 ","  1,900 ","  2,000 "
1,1,5,0,0,0,1,7,7,1,1771000511,אירוח וכיבוד ,17100,"  2,397 ","  3,040 ","  5,000 "
0,4,5,0,0,0,1,7,7,1,1771000540,הוצאות תקשורת ,17100,"  30,348 ","  31,200 ","  43,800 "
0,5,5,0,0,0,1,7,7,1,1771000550,פרסומים והדפסות ,17100,"  10,464 ","  10,450 ","  10,450 "
1,6,5,0,0,0,1,7,7,1,1771000561,צילום מסמכים ,17100,  874 ,"  1,500 ","  1,600 "
4,7,5,0,0,0,1,7,7,1,1771000574,תקשורת מחשבים ,17100,  -   ,  -   ,  -   
0,8,5,0,0,0,1,7,7,1,1771000580,הוצאות ארגוניות ,17100,"  2,569 ","  5,700 ","  6,000 "
0,1,7,0,0,0,1,7,7,1,1771000710,הובלות והסעות בקבלנות ,17100,"  4,450 ","  8,850 ","  10,000 "
2,2,7,0,0,0,1,7,7,1,1771000722,העברה מיועדת ,17100,  -   ,  95 ,  -   
2,4,7,0,0,0,1,7,7,1,1771000742,אחזקת כלים מכשירים וציוד ,17100,"  2,834 ","  6,650 ","  7,000 "
3,4,7,0,0,0,1,7,7,1,1771000743,רכישת כלים מכשירים וציוד ,17100,"  9,123 ","  11,400 ","  12,000 "
5,4,7,0,0,0,1,7,7,1,1771000745,רכישת מזכרות ,17100,"  13,526 ","  13,300 ","  14,000 "
0,5,7,0,0,0,1,7,7,1,1771000750,פרוייקט שיווק-תיירות ,17100,"  44,868 ","  35,000 ","  35,000 "
1,5,7,0,0,0,1,7,7,1,1771000751,עבודות יעוץ ,17100,"  18,437 ","  26,400 ","  25,000 "
2,5,7,0,0,0,1,7,7,1,1771000752,הדרכה וסיורים ,17100,"  9,831 ","  36,600 ","  36,000 "
3,5,7,0,0,0,1,7,7,1,1771000753,עבודות קבלניות ,17100,"  19,717 ",  -   ,  -   
9,6,7,0,0,0,1,7,7,1,1771000769,שירות לאומי ,17100,  -   ,"  18,000 ","  18,000 "
0,8,7,0,0,0,1,7,7,1,1771000780,הוצאות אחרות לפעולה ,17100,"  34,280 ","  26,000 ","  26,000 "
1,8,7,0,0,0,1,7,7,1,1771000781,"הוצאות ע""ח הכנסות מיוחדות",17100,  -   ,  100 ,  100 
2,8,7,0,0,0,1,7,7,1,1771000782,השתת' רשות לפיתוח הנגב ,17100,"  15,000 ","  20,000 ","  20,000 "
3,8,7,0,0,0,1,7,7,1,1771000783,אירוח תיירות נכנסת ,17100,  -   ,  -   ,  -   
4,8,7,0,0,0,1,7,7,1,1771000784,הפקת מפה תיירותית ,17100,  -   ,  -   ,  -   
6,8,7,0,0,0,1,7,7,1,1771000786,פרוייקט 7 זום ,17100,"  19,000 ","  20,000 ","  20,000 "
0,3,9,0,0,0,1,7,7,1,1771000930,רכישת ציוד יסודי ,17100,  -   ,"  6,650 ","  6,650 "
9,5,7,1,0,0,1,7,7,1,1771001759,אבטחה-באר אברהם ,17100,  323 ,"  6,000 ","  6,000 "
6,8,9,1,0,0,1,7,7,1,1771001986,הוצאה מותנית פרסום והדפסו,17100,  -   ,  -   ,"  9,000 "
6,8,9,2,0,0,1,7,7,1,1771002986,ה.מותנית-פרוייקט שיווק תי,17100,  -   ,  -   ,"  10,000 "
6,8,9,3,0,0,1,7,7,1,1771003986,הוצאה מותנית הדרכה וסיורי,17100,  -   ,  -   ,"  4,000 "
0,1,1,0,0,1,1,7,7,1,1771100110,שכר קובע ,17200,"  58,266 ","  64,006 ","  67,391 "
0,2,1,0,0,1,1,7,7,1,1771100120,תוספות שאינן בשכר קובע ,17200,"  8,746 ","  9,743 ","  9,740 "
0,3,1,0,0,1,1,7,7,1,1771100130,שעות נוספות ,17200,"  36,803 ","  38,305 ","  45,801 "
0,4,1,0,0,1,1,7,7,1,1771100140,החזר הוצאות ,17200,"  8,371 ","  7,785 ","  15,281 "
1,8,1,0,0,1,1,7,7,1,1771100181,הפרשות סוציאליות ,17200,"  22,078 ","  23,764 ","  26,625 "
2,8,1,0,0,1,1,7,7,1,1771100182,מיסים ועלויות ,17200,"  8,537 ","  9,130 ","  10,501 "
3,3,4,0,0,1,1,7,7,1,1771100433,חומרי נקיון ,17200,"  3,329 ","  2,000 ","  2,000 "
4,3,4,0,0,1,1,7,7,1,1771100434,שירותי נקיון ,17200,"  9,665 ","  10,100 ","  11,000 "
1,4,4,0,0,1,1,7,7,1,1771100441,ביטוח רכב ,17200,"  3,045 ","  3,500 ","  3,500 "
0,5,5,0,0,1,1,7,7,1,1771100550,פרסום והדפסות ,17200,"  1,864 ","  2,090 ","  2,100 "
2,3,7,0,0,1,1,7,7,1,1771100732,תיקוני רכב ,17200,"  4,666 ","  4,000 ","  4,000 "
3,3,7,0,0,1,1,7,7,1,1771100733,אגרת רישוי רכב ,17200,  -   ,"  1,000 ","  1,000 "
9,5,7,0,0,1,1,7,7,1,1771100759,אבטחה ,17200,"  201,925 ","  236,000 ","  236,000 "
1,7,7,0,0,1,1,7,7,1,1771100771,חשמל לפעולות ,17200,"  13,855 ","  13,000 ","  26,000 "
2,7,7,0,0,1,1,7,7,1,1771100772,מים לפעולות ,17200,  -   ,  -   ,  -   
5,7,7,0,0,1,1,7,7,1,1771100775,ביוב לפעולות ,17200,  -   ,  -   ,  -   
0,8,7,0,0,1,1,7,7,1,1771100780,הוצאות אחרות לפעולה ,17200,"  43,156 ","  62,000 ","  62,000 "
0,3,9,0,0,1,1,7,7,1,1771100930,רכישת ציוד יסודי ,17200,  -   ,"  9,500 ","  9,500 "
0,1,1,0,0,1,2,7,7,1,1772100110,שכר קובע ,72710,"  117,100 ","  126,996 ","  134,654 "
0,2,1,0,0,1,2,7,7,1,1772100120,תוספות שאינן בשכר קובע ,72710,  576 ,  624 ,  607 
0,3,1,0,0,1,2,7,7,1,1772100130,שעות נוספות ,72710,  -   ,  -   ,  -   
0,4,1,0,0,1,2,7,7,1,1772100140,החזר הוצאות ,72710,"  34,696 ","  37,255 ","  34,277 "
1,8,1,0,0,1,2,7,7,1,1772100181,הפרשות סוציאליות ,72710,"  34,238 ","  37,081 ","  38,876 "
2,8,1,0,0,1,2,7,7,1,1772100182,מיסים ועלויות ,72710,"  11,497 ","  12,450 ","  12,781 "
0,2,4,0,0,1,2,7,7,1,1772100420,תחזוקת מבנים ,72710,  -   ,  -   ,  -   
1,3,4,0,0,1,2,7,7,1,1772100431,חשמל ,72710,"  1,285 ","  1,300 ","  1,100 "
0,4,4,0,0,1,2,7,7,1,1772100440,ביטוח מבנה ותכולה ,72710,"  1,500 ","  1,500 ","  1,500 "
0,4,5,0,0,1,2,7,7,1,1772100540,הוצאות תקשורת ,72710,  -   ,  -   ,  -   
0,7,8,0,0,1,2,7,7,1,1772100870,השתת.בתפעול איזורי תעשיה ,72710,"  750,000 ","  1,500,000 ","  1,500,000 "
1,7,8,0,0,1,2,7,7,1,1772100871,השתת.בתפעול העיר העתיקה ,72710,"  700,000 ","  100,000 ","  100,000 "
2,7,8,0,0,1,2,7,7,1,1772100872,משרדי מ.עיר עתיקה/ארנונה ,72710,  -   ,"  26,500 ",  -   
3,7,8,0,0,1,2,7,7,1,1772100873,מרכז עסקים/ארנונה ,72710,"  113,858 ","  121,000 ","  117,000 "
6,8,9,1,0,1,2,7,7,1,1772101986,ה.מ.השתתפות תפעול איזורי ,72710,  -   ,  -   ,"  350,000 "
6,8,9,2,0,1,2,7,7,1,1772102986,ה.מ.השתתפות בתפעול עיר עת,72710,  -   ,  -   ,"  50,000 "
6,8,9,3,0,1,2,7,7,1,1772103986,ה.מ.מרכז עסקים עירוני-תעס,72710,  -   ,  -   ,"  500,000 "
0,1,1,0,0,0,0,8,7,1,1780000110,שכר קובע ,90100,"  1,305,201 ","  1,276,950 ","  1,339,431 "
0,2,1,0,0,0,0,8,7,1,1780000120,תוספות שאינן בשכר קובע ,90100,"  246,216 ","  238,602 ","  244,057 "
0,3,1,0,0,0,0,8,7,1,1780000130,שעות נוספות ,90100,"  57,948 ","  57,595 ","  47,159 "
0,4,1,0,0,0,0,8,7,1,1780000140,החזר הוצאות ,90100,"  349,464 ","  333,727 ","  338,183 "
1,8,1,0,0,0,0,8,7,1,1780000181,הפרשות סוציאליות ,90100,"  339,867 ","  332,212 ","  345,162 "
2,8,1,0,0,0,0,8,7,1,1780000182,מיסים ועלויות ,90100,"  148,178 ","  144,365 ","  148,831 "
8,8,2,0,0,0,0,8,7,1,1780000288,השתתפות בשי לחגים ,90100,"  48,700 ","  49,700 ","  51,000 "
0,1,4,0,0,0,0,8,7,1,1780000410,שכר דירה ,90100,"  291,949 ","  300,000 ","  275,000 "
1,1,4,0,0,0,0,8,7,1,1780000411,דמי ניהול ,90100,"  138,114 ","  130,000 ","  120,000 "
0,2,4,0,0,0,0,8,7,1,1780000420,תחזוקת מבנים ,90100,"  13,695 ","  28,500 ","  28,500 "
1,3,4,0,0,0,0,8,7,1,1780000431,חשמל ,90100,"  74,737 ","  78,500 ","  77,000 "
2,3,4,0,0,0,0,8,7,1,1780000432,מים ,90100,"  2,770 ","  3,600 ","  4,000 "
3,3,4,0,0,0,0,8,7,1,1780000433,חומרי נקיון ,90100,"  11,478 ","  13,500 ","  13,500 "
4,3,4,0,0,0,0,8,7,1,1780000434,שרותי נקיון ,90100,"  32,034 ","  32,100 ","  36,000 "
5,3,4,0,0,0,0,8,7,1,1780000435,ביוב ,90100,"  1,120 ",  -   ,  -   
0,4,4,0,0,0,0,8,7,1,1780000440,ביטוח מבנה ותכולה ,90100,"  4,600 ","  4,600 ","  4,700 "
2,4,4,0,0,0,0,8,7,1,1780000442,שיפוי עבור נזקים ,90100,"  15,539 ",  100 ,  -   
0,7,4,0,0,0,0,8,7,1,1780000470,ציוד משרדי מתכלה ,90100,"  43,100 ","  33,250 ","  33,250 "
1,1,5,0,0,0,0,8,7,1,1780000511,אירוח וכיבוד ,90100,"  7,805 ","  8,550 ","  8,550 "
2,1,5,0,0,0,0,8,7,1,1780000512,"אש""ל ונסיעות ",90100,  -   ,"  1,000 ","  1,000 "
3,1,5,0,0,0,0,8,7,1,1780000513,מים מינרליים ,90100,  -   ,  -   ,  -   
1,2,5,0,0,0,0,8,7,1,1780000521,הכשרת עובדים ,90100,  -   ,  -   ,"  38,000 "
2,2,5,0,0,0,0,8,7,1,1780000522,ספרות מקצועית ,90100,"  1,488 ","  1,800 ","  1,800 "
0,4,5,0,0,0,0,8,7,1,1780000540,הוצאות תקשורת ,90100,"  48,981 ","  50,600 ","  72,300 "
0,5,5,0,0,0,0,8,7,1,1780000550,פרסום והדפסות ,90100,"  2,559 ","  5,700 ","  5,700 "
1,6,5,0,0,0,0,8,7,1,1780000561,צילום מסמכים ,90100,"  9,880 ","  13,000 ","  30,000 "
0,7,5,0,0,0,0,8,7,1,1780000570,מיכון-מערכת פיקוח עירוני ,90100,"  16,421 ","  17,200 ","  17,400 "
4,7,5,0,0,0,0,8,7,1,1780000574,תקשורת מחשבים ,90100,"  19,874 ","  20,800 ","  21,000 "
6,7,5,0,0,0,0,8,7,1,1780000576,מערכת בתי משפט ,90100,  -   ,"  9,000 ","  9,000 "
9,7,5,0,0,0,0,8,7,1,1780000579,קישור לרשת המיחשוב ,90100,  -   ,"  1,440 ","  1,500 "
0,8,5,0,0,0,0,8,7,1,1780000580,הוצאות אירגוניות ,90100,"  13,077 ","  17,575 ","  20,000 "
2,8,5,0,0,0,0,8,7,1,1780000582,הוצאות משפטיות ,90100,  -   ,  -   ,"  10,000 "
0,1,7,0,0,0,0,8,7,1,1780000710,הובלות והסעות ,90100,  -   ,  -   ,  -   
1,3,7,0,0,0,0,8,7,1,1780000731,דלק ,90100,  -   ,  -   ,  -   
5,3,7,0,0,0,0,8,7,1,1780000735,שכירת רכב ,90100,  -   ,  -   ,  -   
2,4,7,0,0,0,0,8,7,1,1780000742,אחזקת כלים מכשירים וציוד ,90100,"  4,990 ","  7,695 ","  8,000 "
3,4,7,0,0,0,0,8,7,1,1780000743,רכישת כלים מכשירים וציוד ,90100,"  18,813 ","  17,100 ","  17,100 "
4,4,7,0,0,0,0,8,7,1,1780000744,רכישת ערכות פקס ,90100,  -   ,"  8,550 ","  9,000 "
5,4,7,0,0,0,0,8,7,1,1780000745,רכישת ציוד מיחשוב מתכלה ,90100,"  25,840 ","  20,900 ","  20,900 "
0,5,7,0,0,0,0,8,7,1,1780000750,שירותי קופה ,90100,  -   ,  -   ,  -   
1,5,7,0,0,0,0,8,7,1,1780000751,עבודות קבלניות ,90100,"  57,169 ",  -   ,  -   
2,5,7,0,0,0,0,8,7,1,1780000752,שרותי מוקד-כרטיסי אשראי ,90100,  -   ,  -   ,  -   
3,5,7,0,0,0,0,8,7,1,1780000753,שירותי יעוץ ,90100,  -   ,  -   ,  -   
4,5,7,0,0,0,0,8,7,1,1780000754,הוצאות אכיפה-פיקוח ,90100,"  956,067 ",  -   ,  100 
5,5,7,0,0,0,0,8,7,1,1780000755,בטיחות אש ,90100,  -   ,"  5,000 ","  5,000 "
9,6,7,0,0,0,0,8,7,1,1780000769,שירות לאומי ,90100,  -   ,"  36,000 ","  36,000 "
0,8,7,0,0,0,0,8,7,1,1780000780,הכשרת עובדים ,90100,"  17,085 ","  30,000 ",  -   
0,3,9,0,0,0,0,8,7,1,1780000930,שיפור סביבת העבודה לעובד ,90100,  -   ,  -   ,"  10,000 "
6,8,9,0,0,0,0,8,7,1,1780000986,הוצאה מותנית הכשרת עובדים,90100,  -   ,  -   ,"  30,000 "
0,1,1,0,0,0,1,8,7,1,1781000110,שכר קובע ,90200,"  700,238 ","  721,002 ","  752,255 "
0,2,1,0,0,0,1,8,7,1,1781000120,תוספות שאינן בשכר קובע ,90200,"  298,266 ","  303,754 ","  306,651 "
0,3,1,0,0,0,1,8,7,1,1781000130,שעות נוספות ,90200,"  42,987 ","  44,365 ","  33,366 "
0,4,1,0,0,0,1,8,7,1,1781000140,החזר הוצאות ,90200,"  155,408 ","  151,430 ","  146,816 "
1,8,1,0,0,0,1,8,7,1,1781000181,הפרשות סוציאליות ,90200,"  183,101 ","  187,712 ","  195,254 "
2,8,1,0,0,0,1,8,7,1,1781000182,מיסים ועלויות ,90200,"  90,574 ","  92,450 ","  93,715 "
1,4,4,0,0,0,1,8,7,1,1781000441,ביטוח קטנועים ,90200,"  73,788 ","  75,000 ","  98,000 "
1,1,5,0,0,0,1,8,7,1,1781000511,אירוח וכיבוד ,90200,"  6,470 ","  6,650 ","  7,000 "
0,4,5,0,0,0,1,8,7,1,1781000540,הוצאות תקשורת ,90200,"  51,814 ","  52,700 ","  48,800 "
0,5,5,0,0,0,1,8,7,1,1781000550,פרסום והדפסות ,90200,"  1,011 ","  6,840 ","  7,000 "
1,3,7,0,0,0,1,8,7,1,1781000731,דלק ושמנים ,90200,"  40,664 ","  41,000 ","  52,000 "
