,,,,,,,,,,חשבון ,שם חשבון ,מחלקה , ביצוע 2010  , תקציב 2011 מע , הצעת תקציב 20 
0,5,7,0,0,3,9,4,7,1,1749300750,"פארק נחל ב""ש-אחזקה ",56100,"  381,858 ","  200,000 ","  200,000 "
1,5,7,0,0,3,9,4,7,1,1749300751,עבודות קבלניות ,56100,  -   ,"  350,000 ","  350,000 "
2,5,7,0,0,3,9,4,7,1,1749300752,אחזקת שטחי גינון ,56100,  -   ,"  825,570 ","  1,825,570 "
9,5,7,0,0,3,9,4,7,1,1749300759,אבטחה ,56100,  -   ,"  450,000 ","  500,000 "
2,7,7,0,0,3,9,4,7,1,1749300772,מים ,56100,  -   ,  -   ,"  131,000 "
0,2,3,0,0,0,0,5,7,1,1750000320,פיצויים והסתגלויות ,84100,  -   ,  -   ,  -   
0,2,1,0,0,0,1,5,7,1,1751000120,תוספות שאינן בשכר קובע ,16200,  -   ,  -   ,  -   
0,3,1,0,0,0,1,5,7,1,1751000130,שעות נוספות ,16200,"  87,772 ","  79,848 ","  83,913 "
0,4,1,0,0,0,1,5,7,1,1751000140,החזר הוצאות ,16200,  -   ,  -   ,  -   
1,8,1,0,0,0,1,5,7,1,1751000181,הפרשות סוציאליות ,16200,"  13,448 ","  11,792 ","  13,053 "
2,8,1,0,0,0,1,5,7,1,1751000182,מיסים ועלויות ,16200,"  6,582 ","  5,942 ","  8,391 "
1,1,5,0,0,0,1,5,7,1,1751000511,אירוח וכיבוד ,16200,  41 ,  -   ,  -   
0,8,7,0,0,0,1,5,7,1,1751000780,הוצאות פעולה - עצמאות ,16200,"  1,185,800 ","  1,375,000 ","  1,700,000 "
1,8,7,0,0,0,1,5,7,1,1751000781,"הוצאות ע""ח הכנסות מיוחדות",16200,"  57,785 ",  100 ,  100 
6,8,9,0,0,0,1,5,7,1,1751000986,הוצאה מותנית עצמאות ,16200,  -   ,"  55,000 ",  -   
0,1,1,0,0,0,2,5,7,1,1752000110,שכר קובע ,16100,"  567,354 ","  595,186 ","  564,971 "
0,2,1,0,0,0,2,5,7,1,1752000120,תוספות שאינן בשכר קובע ,16100,"  131,854 ","  134,430 ","  132,910 "
0,3,1,0,0,0,2,5,7,1,1752000130,שעות נוספות ,16100,"  160,272 ","  187,995 ","  20,540 "
0,4,1,0,0,0,2,5,7,1,1752000140,החזר הוצאות ,16100,"  167,786 ","  138,575 ","  130,969 "
1,8,1,0,0,0,2,5,7,1,1752000181,הפרשות סוציאליות ,16100,"  144,450 ","  151,154 ","  143,065 "
2,8,1,0,0,0,2,5,7,1,1752000182,מיסים ועלויות ,16100,"  77,778 ","  79,951 ","  75,805 "
0,1,4,0,0,0,2,5,7,1,1752000410,השכרת אולם לאירועים ,16100,  -   ,  -   ,  -   
1,1,5,0,0,0,2,5,7,1,1752000511,אירוח וכיבוד ,16100,"  21,858 ","  25,000 ",  -   
2,1,5,0,0,0,2,5,7,1,1752000512,"אש""ל ונסיעות ",16100,"  2,499 ","  2,000 ","  2,000 "
3,2,5,0,0,0,2,5,7,1,1752000523,דמי חבר בארגונים ,16100,  -   ,  600 ,  600 
0,4,5,0,0,0,2,5,7,1,1752000540,הוצאות תקשורת ,16100,"  26,390 ","  28,400 ","  17,000 "
0,5,5,0,0,0,2,5,7,1,1752000550,פרסום והדפסות ,16100,"  65,984 ","  66,500 ",  -   
5,5,5,0,0,0,2,5,7,1,1752000555,פרסום בשלטים ,16100,  -   ,  -   ,  -   
1,6,5,0,0,0,2,5,7,1,1752000561,צילום מסמכים ,16100,"  3,017 ","  3,000 ","  3,000 "
4,7,5,0,0,0,2,5,7,1,1752000574,תקשורת מחשבים ,16100,  -   ,  -   ,  -   
0,8,5,0,0,0,2,5,7,1,1752000580,הוצאות אירגוניות ,16100,"  5,130 ","  9,000 ",  -   
0,1,7,0,0,0,2,5,7,1,1752000710,הובלות והסעות קבלניות ,16100,"  9,930 ","  10,000 ",  -   
0,2,7,0,0,0,2,5,7,1,1752000720,חומרים ,16100,  -   ,  -   ,  -   
1,4,7,0,0,0,2,5,7,1,1752000741,שכירת כלים מכשירים וציוד ,16100,"  15,353 ","  15,000 ",  -   
3,4,7,0,0,0,2,5,7,1,1752000743,רכישת כלים מכשירים וציוד ,16100,"  8,503 ","  9,000 ",  -   
0,5,7,0,0,0,2,5,7,1,1752000750,הנחייה והגברה ,16100,"  37,550 ","  40,000 ",  -   
1,5,7,0,0,0,2,5,7,1,1752000751,עבודות קבלניות ,16100,  -   ,  -   ,  -   
2,5,7,0,0,0,2,5,7,1,1752000752,תיקון מחסומים ,16100,"  6,960 ","  10,000 ",  -   
9,5,7,0,0,0,2,5,7,1,1752000759,אבטחה ושמירה ,16100,"  59,407 ","  60,000 ",  -   
0,6,7,0,0,0,2,5,7,1,1752000760,"שירותי כבאות ומד""א ",16100,"  24,157 ","  30,000 ",  -   
9,6,7,0,0,0,2,5,7,1,1752000769,שירות לאומי ,16100,"  17,603 ","  18,000 ","  18,000 "
0,8,7,0,0,0,2,5,7,1,1752000780,הוצאות פעולה-טכסים ,16100,"  1,601,112 ","  2,246,000 ","  750,000 "
1,8,7,0,0,0,2,5,7,1,1752000781,אליפות כדור לוח ,16100,  -   ,  -   ,  -   
2,8,7,0,0,0,2,5,7,1,1752000782,אירועים בהשתת.ר.פיתוח נגב,16100,  -   ,  -   ,  -   
3,8,7,0,0,0,2,5,7,1,1752000783,"תמלוגים- אקו""ם ",16110,"  80,563 ","  81,000 ","  85,000 "
4,8,7,0,0,0,2,5,7,1,1752000784,תמלוג.פד.מוסיקה ים תיכוני,16110,"  27,591 ","  28,000 ","  32,000 "
5,8,7,0,0,0,2,5,7,1,1752000785,תמלוגים-פדרציית תקליטים ,16110,"  40,525 ","  41,000 ","  34,000 "
6,8,7,0,0,0,2,5,7,1,1752000786,"תמלוגים-אשכולות ועיל""ם ",16110,"  79,913 ","  80,000 ","  87,000 "
7,8,7,0,0,0,2,5,7,1,1752000787,מועצת הפיס-מאירים את הנגב,16100,  -   ,"  100,000 ",  -   
8,8,7,0,0,0,2,5,7,1,1752000788,שבוע הספר העברי ,16100,"  244,887 ","  235,200 ","  240,000 "
9,8,7,0,0,0,2,5,7,1,1752000789,"הוצאות ע""ח הכנסות ",16100,"  9,500 ",  -   ,  -   
6,8,9,0,0,0,2,5,7,1,1752000986,הוצאה מותנית טכסים ,16100,  -   ,"  10,000 ",  -   
0,3,1,1,0,0,2,5,7,1,1752001130,שעות נוספות-אירועים ,16100,  -   ,  -   ,"  118,830 "
1,8,1,1,0,0,2,5,7,1,1752001181,הפרשות סוציאליות ,16100,  -   ,  -   ,"  23,766 "
2,8,1,1,0,0,2,5,7,1,1752001182,מיסים ועלויות ,16100,  -   ,  -   ,"  15,844 "
0,8,7,1,0,0,2,5,7,1,1752001780,אירועי עיר עתיקה ,72720,"  600,000 ","  600,000 ","  600,000 "
1,8,7,1,0,0,2,5,7,1,1752001781,שבוע בריאות ,16100,"  79,973 ","  80,000 ","  100,000 "
2,8,7,1,0,0,2,5,7,1,1752001782,מ.התיירות-מאירים את הנגב ,16100,  -   ,"  75,000 ",  -   
3,8,7,1,0,0,2,5,7,1,1752001783,אירועים ופסטיבלים ,16100,  -   ,  -   ,"  3,325,000 "
5,1,8,0,0,0,3,5,7,1,1753000815,אימוץ חיל ההנדסה ,16100,"  19,970 ","  20,000 ","  20,000 "
0,1,1,0,0,0,4,5,7,1,1754000110,שכר קובע ,16300,"  281,745 ","  207,019 ","  219,258 "
0,2,1,0,0,0,4,5,7,1,1754000120,תוספות שאינן בשכר קובע ,16300,"  28,515 ","  19,172 ","  27,467 "
0,3,1,0,0,0,4,5,7,1,1754000130,שעות נוספות ,16300,  586 ,  -   ,  43 
0,4,1,0,0,0,4,5,7,1,1754000140,החזר הוצאות ,16300,"  16,587 ","  8,869 ","  38,310 "
1,8,1,0,0,0,4,5,7,1,1754000181,הפרשות סוציאליות ,16300,"  86,552 ","  64,857 ","  55,847 "
2,8,1,0,0,0,4,5,7,1,1754000182,מיסים ועלויות ,16300,"  29,821 ","  22,029 ","  21,863 "
1,1,5,0,0,0,4,5,7,1,1754000511,אירוח וכיבוד ,16300,"  8,825 ","  10,000 ","  10,000 "
2,1,5,0,0,0,4,5,7,1,1754000512,"אש""ל ונסיעות ",16300,  84 ,  500 ,  500 
4,1,5,0,0,0,4,5,7,1,1754000514,מתנות ,16300,"  11,756 ","  28,350 ","  40,000 "
2,2,5,0,0,0,4,5,7,1,1754000522,ספרות מקצועית ,16300,  -   ,  500 ,  500 
3,2,5,0,0,0,4,5,7,1,1754000523,דמי חבר בארגונים ,16300,  -   ,"  1,000 ","  1,000 "
0,4,5,0,0,0,4,5,7,1,1754000540,הוצאות תקשורת ,16300,"  10,797 ","  10,800 ","  11,000 "
0,5,5,0,0,0,4,5,7,1,1754000550,פרסום והדפסות ,16300,"  4,025 ","  5,000 ","  5,000 "
0,8,5,0,0,0,4,5,7,1,1754000580,הוצאות אירגוניות ,16300,"  4,291 ","  14,500 ","  9,000 "
1,8,5,0,0,0,4,5,7,1,1754000581,צילומים ,16300,  -   ,"  4,000 ",  -   
0,1,7,0,0,0,4,5,7,1,1754000710,הובלות והסעות קבלניות ,16300,"  10,212 ","  12,000 ","  16,000 "
1,3,7,0,0,0,4,5,7,1,1754000731,דלק ,16300,"  11,255 ","  17,000 ",  -   
5,3,7,0,0,0,4,5,7,1,1754000735,שכירת רכב ,16300,"  26,100 ",  -   ,  -   
0,5,7,0,0,0,4,5,7,1,1754000750,שירותי תרגום ,16300,  -   ,  -   ,"  7,000 "
0,8,7,0,0,0,4,5,7,1,1754000780,"נסיעת משלחות לחו""ל ",16300,"  45,479 ","  54,700 ","  55,000 "
2,8,7,0,0,0,4,5,7,1,1754000782,"אירוח משלחות(חו""ל( ",16300,"  33,306 ","  26,800 ","  28,000 "
1,2,8,0,0,0,4,5,7,1,1754000821,"אגודת ידידים ב""ש וופרטל ",75100,"  4,171 ",  -   ,  -   
1,8,7,0,0,0,5,5,7,1,1755000781,"תמלוגים-אקו""ם ",16110,  -   ,  -   ,  -   
2,8,7,0,0,0,5,5,7,1,1755000782,תמלוגים-פד.מוסיקה ים תיכו,16110,  -   ,  -   ,  -   
3,8,7,0,0,0,5,5,7,1,1755000783,תמלוגים-פדרציית תקליטים ,16110,  -   ,  -   ,  -   
4,8,7,0,0,0,5,5,7,1,1755000784,"תמלוגים-אשכולות ועיל""ם ",16110,  -   ,  -   ,  -   
6,8,9,0,0,0,6,5,7,1,1756000986,הוצאה מותנית כנסים ופסטיב,16100,  -   ,"  600,000 ",  -   
0,2,3,0,0,0,0,6,7,1,1760000320,פיצויים והסתגלויות ,84100,"  334,115 ",  -   ,  -   
0,1,1,0,0,0,1,6,7,1,1761000110,שכר קובע ,13400,"  1,594,808 ","  1,604,220 ","  1,915,238 "
0,2,1,0,0,0,1,6,7,1,1761000120,תוספות שאינן בשכר קובע ,13400,"  385,667 ","  392,457 ","  429,711 "
0,3,1,0,0,0,1,6,7,1,1761000130,שעות נוספות ,13400,"  5,210 ","  4,496 ","  5,205 "
0,4,1,0,0,0,1,6,7,1,1761000140,החזר הוצאות ,13400,"  178,360 ","  171,168 ","  160,877 "
1,8,1,0,0,0,1,6,7,1,1761000181,הפרשות סוציאליות ,13400,"  439,106 ","  428,509 ","  477,793 "
2,8,1,0,0,0,1,6,7,1,1761000182,מיסים ועלויות ,13400,"  169,463 ","  164,018 ","  195,313 "
1,1,5,0,0,0,1,6,7,1,1761000511,אירוח וכיבוד ,13400,"  6,895 ","  5,000 ","  8,000 "
2,1,5,0,0,0,1,6,7,1,1761000512,"אש""ל ונסיעות ",13400,  -   ,  500 ,  500 
2,2,5,0,0,0,1,6,7,1,1761000522,ספרות מקצועית ,13400,  -   ,  500 ,  500 
0,4,5,0,0,0,1,6,7,1,1761000540,הוצאות תקשורת ,13400,"  115,160 ","  120,000 ","  101,000 "
0,5,5,0,0,0,1,6,7,1,1761000550,פרסום והדפסות ,13400,"  6,452 ","  13,000 ","  13,000 "
1,6,5,0,0,0,1,6,7,1,1761000561,צילום מסמכים ,13400,"  12,781 ","  7,500 ","  15,000 "
5,7,5,0,0,0,1,6,7,1,1761000575,מיכון מוקד עירוני ,13400,  -   ,  -   ,  -   
0,8,5,0,0,0,1,6,7,1,1761000580,הוצאות אירגוניות ,13400,"  4,050 ","  1,800 ","  6,800 "
1,3,7,0,0,0,1,6,7,1,1761000731,דלק ,13400,"  130,839 ","  132,000 ","  125,000 "
5,3,7,0,0,0,1,6,7,1,1761000735,שכירת רכב תפעולי ,13400,"  213,379 ","  228,000 ","  236,100 "
3,4,7,0,0,0,1,6,7,1,1761000743,רכישת מכשירים כלים וציוד ,13400,"  37,936 ","  38,000 ","  45,000 "
4,4,7,0,0,0,1,6,7,1,1761000744,כלים למערכות אזעקה ,13400,"  26,954 ","  34,200 ","  34,200 "
7,4,7,0,0,0,1,6,7,1,1761000747,ביגוד לצרכי עבודה ,13400,"  3,161 ","  9,500 ","  9,500 "
0,5,7,0,0,0,1,6,7,1,1761000750,עבודות קבלניות ,13400,"  22,957 ","  28,000 ","  28,000 "
1,5,7,0,0,0,1,6,7,1,1761000751,ע.קבלניות נותני שירות ,13400,  -   ,  -   ,  -   
6,5,7,0,0,0,1,6,7,1,1761000756,בקרת צי רכב ,13400,"  43,222 ","  50,000 ","  50,000 "
7,5,7,0,0,0,1,6,7,1,1761000757,בקרת צי רכב חדש ,13400,  -   ,"  14,100 ","  14,100 "
9,6,7,0,0,0,1,6,7,1,1761000769,שירות לאומי ,13400,"  10,189 ","  18,000 ","  18,000 "
5,0,1,0,0,0,2,6,7,1,1762000105,עובדים זמניים ,13300,  -   ,"  20,000 ",  -   
0,1,1,0,0,0,2,6,7,1,1762000110,שכר קובע ,13300,"  120,835 ","  96,200 ","  124,581 "
0,2,1,0,0,0,2,6,7,1,1762000120,תוספות שאינן בשכר קובע ,13300,"  23,102 ","  21,671 ","  22,323 "
0,3,1,0,0,0,2,6,7,1,1762000130,שעות נוספות ,13300,"  1,759 ","  1,646 ","  1,677 "
0,4,1,0,0,0,2,6,7,1,1762000140,החזר הוצאות ,13300,"  20,060 ","  19,072 ","  24,199 "
1,8,1,0,0,0,2,6,7,1,1762000181,הפרשות סוציאליות ,13300,"  22,947 ","  21,964 ","  23,744 "
2,8,1,0,0,0,2,6,7,1,1762000182,מיסים ועלויות ,13300,"  12,578 ","  12,014 ","  13,420 "
0,1,4,0,0,0,2,6,7,1,1762000410,שכר דירה ,13300,"  15,512 ","  15,800 ","  18,000 "
0,2,4,0,0,0,2,6,7,1,1762000420,תחזוקת מבנים ,13300,"  2,552 ","  15,000 ","  12,000 "
1,3,4,0,0,0,2,6,7,1,1762000431,חשמל ,13300,"  3,739 ","  4,000 ","  5,500 "
2,3,4,0,0,0,2,6,7,1,1762000432,מים ,13300,  992 ,  450 ,  900 
3,3,4,0,0,0,2,6,7,1,1762000433,חומרי נקיון ,13300,  581 ,"  1,000 ","  1,000 "
4,3,4,0,0,0,2,6,7,1,1762000434,שרותי נקיון ,13300,"  11,613 ","  14,000 ","  14,700 "
5,3,4,0,0,0,2,6,7,1,1762000435,ביוב ,13300,  29 ,  -   ,  -   
0,4,4,0,0,0,2,6,7,1,1762000440,ביטוח מבנה ותכולה ,13300,  267 ,"  1,500 ","  1,700 "
0,7,4,0,0,0,2,6,7,1,1762000470,ציוד משרדי ,13300,  267 ,"  1,425 ","  1,500 "
1,1,5,0,0,0,2,6,7,1,1762000511,אירוח וכיבוד ,13300,  867 ,"  1,000 ","  1,000 "
2,1,5,0,0,0,2,6,7,1,1762000512,"אש""ל ונסיעות ",13300,  -   ,  500 ,  500 
1,2,5,0,0,0,2,6,7,1,1762000521,השתלמויות ,13300,  -   ,  -   ,  -   
3,2,5,0,0,0,2,6,7,1,1762000523,דמי חבר בארגונים ,13300,  350 ,  400 ,  500 
0,4,5,0,0,0,2,6,7,1,1762000540,הוצאות תקשורת ,13300,"  9,531 ","  11,100 ","  9,000 "
0,5,5,0,0,0,2,6,7,1,1762000550,פרסום והדפסות ,13300,  -   ,"  1,710 ","  1,700 "
1,6,5,0,0,0,2,6,7,1,1762000561,צילום מסמכים ,13300,"  4,587 ","  1,500 ",  -   
0,8,5,0,0,0,2,6,7,1,1762000580,הוצאות אירגוניות ,13300,  406 ,"  1,100 ","  1,100 "
3,4,7,0,0,0,2,6,7,1,1762000743,רכישת כלים מכשירים וציוד ,13300,  291 ,"  3,000 ","  6,000 "
0,8,7,0,0,0,2,6,7,1,1762000780,הוצאות שונות ,13300,  -   ,  -   ,  -   
0,8,7,0,0,1,2,6,7,1,1762100780,יעוץ ומידע לחיילים משוחרר,47600,  -   ,  -   ,  -   
0,1,1,0,0,0,4,6,7,1,1764000110,שכר קובע ,16400,"  352,314 ","  370,098 ","  382,467 "
0,2,1,0,0,0,4,6,7,1,1764000120,תוספות שאינן בשכר קובע ,16400,"  1,913 ","  2,077 ","  3,026 "
0,3,1,0,0,0,4,6,7,1,1764000130,שעות נוספות ,16400,  -   ,  -   ,  -   
0,4,1,0,0,0,4,6,7,1,1764000140,החזר הוצאות ,16400,"  42,675 ","  44,207 ","  50,971 "
1,8,1,0,0,0,4,6,7,1,1764000181,הפרשות סוציאליות ,16400,"  52,819 ","  56,176 ","  62,054 "
2,8,1,0,0,0,4,6,7,1,1764000182,מיסים ועלויות ,16400,"  30,277 ","  31,745 ","  33,330 "
8,8,2,0,0,0,4,6,7,1,1764000288,השתתפות בשי לחגים ,16400,"  2,142 ","  2,400 ","  2,600 "
0,1,4,0,0,0,4,6,7,1,1764000410,שכר דירה ,16400,  -   ,  -   ,  -   
1,3,4,0,0,0,4,6,7,1,1764000431,חשמל ,16400,  -   ,  -   ,  -   
2,3,4,0,0,0,4,6,7,1,1764000432,מים ,16400,  -   ,  -   ,  -   
3,3,4,0,0,0,4,6,7,1,1764000433,חומרי נקיון ,16400,"  2,000 ",  -   ,  -   
4,3,4,0,0,0,4,6,7,1,1764000434,שירותי נקיון ,16400,  -   ,  -   ,  -   
5,3,4,0,0,0,4,6,7,1,1764000435,ביוב ,16400,  -   ,  -   ,  -   
0,4,4,0,0,0,4,6,7,1,1764000440,ביטוח תכולה ,16400,  -   ,  -   ,  -   
0,7,4,0,0,0,4,6,7,1,1764000470,ציוד משרדי ,16400,"  2,565 ",  -   ,  -   
1,1,5,0,0,0,4,6,7,1,1764000511,אירוח וכיבוד ,16400,"  1,425 ",  -   ,  -   
1,2,5,0,0,0,4,6,7,1,1764000521,השתלמויות וסדנאות ,16400,"  4,500 ",  -   ,  -   
2,2,5,0,0,0,4,6,7,1,1764000522,ספרות מקצועית ,16400,  -   ,  -   ,  -   
0,4,5,0,0,0,4,6,7,1,1764000540,הוצאות תקשורת ,16400,  -   ,  -   ,  -   
1,4,5,0,0,0,4,6,7,1,1764000541,הוצאות ביול ,16400,"  5,000 ",  -   ,  -   
0,5,5,0,0,0,4,6,7,1,1764000550,פרסום והדפסות ,16400,"  3,800 ",  -   ,  -   
1,6,5,0,0,0,4,6,7,1,1764000561,צילום מסמכים ,16400,"  2,000 ",  -   ,  -   
0,8,5,0,0,0,4,6,7,1,1764000580,הוצאות אירגוניות ,16400,"  2,090 ",  -   ,  -   
3,4,7,0,0,0,4,6,7,1,1764000743,רכישת כלים מכשירים וציוד ,16400,"  2,565 ",  -   ,  -   
0,8,7,0,0,0,4,6,7,1,1764000780,הוצאות פעולה ,16400,"  20,000 ",  -   ,  -   
1,8,7,0,0,0,4,6,7,1,1764000781,הפעלת מתנדבים ,16400,"  8,500 ",  -   ,  -   
0,7,8,0,0,0,4,6,7,1,1764000870,השתתפות בתפעול תרבות הדיו,16400,  -   ,"  69,395 ","  69,395 "
0,3,9,0,0,0,4,6,7,1,1764000930,רכישת ציוד יסודי ,16400,"  6,650 ",  -   ,  -   
3,2,5,0,0,0,5,6,7,1,1765000523,ד.חבר למרכז השלטון המקומי,75100,"  483,900 ","  484,000 ","  484,000 "
0,1,8,0,0,0,5,6,7,1,1765000810,מרכז טיפוח יזמות ,75100,"  95,000 ","  95,000 ","  95,000 "
0,2,8,0,0,0,5,6,7,1,1765000820,תמיכות מוסד.כלליים-חלוקה ,75100,  -   ,"  55,000 ","  60,000 "
1,2,8,0,0,0,5,6,7,1,1765000821,צער בעלי חיים ,75100,"  19,602 ",  -   ,  -   
2,2,8,0,0,0,5,6,7,1,1765000822,עם יפה עם אחד ,75100,"  11,810 ",  -   ,  -   
3,2,8,0,0,0,5,6,7,1,1765000823,עמותת מדעני הדרום ,75100,"  6,361 ",  -   ,  -   
4,2,8,0,0,0,5,6,7,1,1765000824,עמותת באר שבע ירוקה ,75100,"  4,921 ",  -   ,  -   
5,2,8,0,0,0,5,6,7,1,1765000825,באר שבע אוהבת חיות ,75100,"  6,540 ",  -   ,  -   
6,2,8,0,0,0,5,6,7,1,1765000826,המועצה לשימור אתרי מורשת ,75100,  -   ,  -   ,  -   
0,1,1,0,0,0,6,6,7,1,1766000110,שכר קובע ,83100,"  250,433 ","  184,772 ","  126,738 "
0,2,1,0,0,0,6,6,7,1,1766000120,תוספות שאינן בשכר קובע ,83100,"  38,169 ","  24,591 ","  40,955 "
0,3,1,0,0,0,6,6,7,1,1766000130,שעות נוספות ,83100,"  2,133 ","  1,656 ",  -   
0,4,1,0,0,0,6,6,7,1,1766000140,החזר הוצאות ,83100,"  55,800 ","  40,996 ","  32,845 "
1,8,1,0,0,0,6,6,7,1,1766000181,הפרשות סוציאליות ,83100,"  47,329 ","  33,078 ","  29,112 "
2,8,1,0,0,0,6,6,7,1,1766000182,מיסים ועלויות ,83100,"  26,727 ","  18,556 ","  15,305 "
8,8,2,0,0,0,6,6,7,1,1766000288,השתתפות בשי לחגים ,83100,"  2,142 ","  2,400 ","  2,600 "
2,4,4,0,0,0,6,6,7,1,1766000442,שיפוי עבור נזקים ,83100,  -   ,  -   ,  -   
0,4,5,0,0,0,6,6,7,1,1766000540,הוצאות תקשורת ,83100,"  12,062 ","  13,200 ","  10,000 "
0,8,7,0,0,0,6,6,7,1,1766000780,הוצאות לפעולה-בחירות ,83100,  -   ,  -   ,"  40,000 "
0,3,1,0,0,1,6,6,7,1,1766100130,שעות נוספות ,83100,  -197 ,  -   ,"  20,512 "
1,8,1,0,0,1,6,6,7,1,1766100181,הפרשות סוציאליות ,83100,  -10 ,  -   ,"  1,864 "
2,8,1,0,0,1,6,6,7,1,1766100182,מיסים ועלויות ,83100,  -15 ,  -   ,"  1,864 "
0,1,1,0,0,0,7,6,7,1,1767000110,שכר קובע ,72600,"  67,755 ","  59,438 ","  58,960 "
0,2,1,0,0,0,7,6,7,1,1767000120,תוספות שאינן בשכר קובע ,72600,"  7,121 ","  6,063 ","  8,946 "
0,3,1,0,0,0,7,6,7,1,1767000130,שעות נוספות ,72600,  209 ,  178 ,  427 
0,4,1,0,0,0,7,6,7,1,1767000140,החזר הוצאות ,72600,"  20,943 ","  17,388 ","  16,315 "
1,8,1,0,0,0,7,6,7,1,1767000181,הפרשות סוציאליות ,72600,"  12,501 ","  10,830 ","  11,242 "
2,8,1,0,0,0,7,6,7,1,1767000182,מיסים ועלויות ,72600,"  7,275 ","  6,284 ","  6,555 "
0,4,4,0,0,0,7,6,7,1,1767000440,ביטוח אחריות מוניציפלית ,72600,"  191,667 ","  973,800 ","  1,197,400 "
4,4,4,0,0,0,7,6,7,1,1767000444,השתתפות בנזקים ,72600,"  688,566 ","  600,000 ","  600,000 "
9,4,4,0,0,0,7,6,7,1,1767000449,השתתפות עצמית-איילון ,72600,  -   ,  -   ,"  900,000 "
2,2,5,0,0,0,7,6,7,1,1767000522,ספרות מקצועית ,72600,  -   ,"  1,200 ","  1,200 "
3,2,5,0,0,0,7,6,7,1,1767000523,דמי חבר-שרותי ביטוח ,72600,  -   ,  -   ,  -   
0,4,5,0,0,0,7,6,7,1,1767000540,הוצאות תקשורת ,72600,  743 ,  800 ,"  1,000 "
0,5,7,0,0,0,7,6,7,1,1767000750,שירות טיפול בתביעות להשת.,72600,"  83,404 ","  100,000 ","  150,000 "
1,5,7,0,0,0,7,6,7,1,1767000751,שירותי מידע וחקירה ,72600,  -   ,  -   ,"  120,000 "
2,5,7,0,0,0,7,6,7,1,1767000752,שרותי ייעוץ- ביטוח ,72600,"  73,080 ","  75,000 ","  77,000 "
0,4,4,1,0,0,7,6,7,1,1767001440,פוליסת ביטוח 7-10/10 ,72600,"  1,028,557 ",  -   ,  -   
0,4,4,3,0,0,7,6,7,1,1767003440,ביטוח הוצאות משפטיות ,72600,"  3,333 ","  36,100 ","  20,800 "
0,4,4,0,0,1,7,6,7,1,1767100440,השתתפות עצמית-איילון ,72600,"  1,070,307 ","  890,000 ",  -   
0,4,4,0,1,1,7,6,7,1,1767110440,ביטוח-פוליסת אש ,72600,"  10,833 ","  66,000 ","  67,700 "
0,5,5,0,0,0,9,6,7,1,1769000550,כרטיס תושב-פירסומים ,90110,  -   ,"  28,050 ","  25,000 "
3,4,7,0,0,0,9,6,7,1,1769000743,כרטיס תושב-כלים וציוד ,90110,  -   ,"  23,800 ","  20,000 "
4,4,7,0,0,0,9,6,7,1,1769000744,כרטיס תושב-רכישת איזיפארק,90110,"  33,598 ","  29,250 ","  5,000 "
0,5,7,0,0,0,9,6,7,1,1769000750,כרטיס תושב-ע.קבלניות ,90110,"  3,616 ","  4,750 ","  5,000 "
0,3,9,0,0,0,9,6,7,1,1769000930,כרטיס תושב-ציוד יסודי ,90110,  -   ,"  19,000 ","  15,000 "
0,2,3,0,0,0,0,7,7,1,1770000320,פיצויים והסתגלויות ,84100,  -   ,  -   ,  -   
0,1,1,0,0,0,1,7,7,1,1771000110,שכר קובע ,17100,"  383,842 ","  401,926 ","  435,013 "
0,2,1,0,0,0,1,7,7,1,1771000120,תוספות שאינן בשכר קובע ,17100,"  46,147 ","  48,570 ","  43,198 "
0,3,1,0,0,0,1,7,7,1,1771000130,שעות נוספות ,17100,"  1,618 ","  1,554 ","  1,025 "
0,4,1,0,0,0,1,7,7,1,1771000140,החזר הוצאות ,17100,"  103,564 ","  85,940 ","  94,735 "
1,8,1,0,0,0,1,7,7,1,1771000181,הפרשות סוציאליות ,17100,"  85,301 ","  87,995 ","  100,462 "
2,8,1,0,0,0,1,7,7,1,1771000182,מיסים ועלויות ,17100,"  40,564 ","  40,733 ","  43,876 "
0,2,4,0,0,0,1,7,7,1,1771000420,תחזוקת מבנים ,17100,  928 ,"  10,000 ",  -   
1,3,4,0,0,0,1,7,7,1,1771000431,חשמל-באר אברהם ,17100,"  20,507 ","  20,000 ",  -   
2,3,4,0,0,0,1,7,7,1,1771000432,מים-באר אברהם ,17100,"  1,965 ","  2,500 ",  -   
3,3,4,0,0,0,1,7,7,1,1771000433,חומרי נקיון ,17100,"  4,389 ","  7,000 ",  -   
4,3,4,0,0,0,1,7,7,1,1771000434,שרותי נקיון ,17100,"  33,945 ","  36,000 ",  -   
5,3,4,0,0,0,1,7,7,1,1771000435,ביוב-באר אברהם ,17100,  240 ,  -   ,  -   
0,4,4,0,0,0,1,7,7,1,1771000440,ביטוח מבנה ותכולה-ב.אברהם,17100,  533 ,"  3,200 ","  3,300 "
0,7,4,0,0,0,1,7,7,1,1771000470,ציוד משרדי ,17100,"  2,562 ","  2,000 ","  2,000 "
1,1,5,0,0,0,1,7,7,1,1771000511,אירוח וכיבוד ,17100,"  3,068 ","  5,000 ","  5,000 "
0,4,5,0,0,0,1,7,7,1,1771000540,הוצאות תקשורת ,17100,"  43,733 ","  43,800 ","  36,000 "
0,5,5,0,0,0,1,7,7,1,1771000550,פרסומים והדפסות ,17100,"  9,686 ","  10,450 ","  10,000 "
